ID	Par1	Par2	gener
1001946B	PMC53	PC80	1
1001952B	SFS204	1/92	1
1001953	SFS204	1/92	1
1001955	SFS204	1/92	1
1001960A	SFS204	1/92	1
1001960B	SFS204	1/92	1
1001961	SFS204	1/92	1
1001967A	SFS204	1/92	1
1001967B	SFS204	1/92	1
1001967C	SFS204	1/92	1
1001968A	SFS204	1/92	1
1001968B	SFS204	1/92	1
1001968C	SFS204	1/92	1
1001969A	SFS204	1/92	1
1001969B	SFS204	1/92	1
1001976A	SFS204	PC108	1
1001976B	SFS204	PC108	1
1001979	SFS204	PC108	1
1001984	SFS204	PC108	1
1001986	SFS204	PC108	1
1001986B	SFS204	PC108	1
1001993	SFS204	PC108	1
1001994A	SFS204	PC108	1
1001994B	SFS204	PC108	1
1001996	SFS204	PC108	1
1001998A	SFS204	PC108	1
1001998B	SFS204	PC108	1
1002008	SFS204	PC108	1
1002009A	SFS204	PC108	1
1002009B	SFS204	PC108	1
1002014A	SFS204	PC108	1
1002014B	SFS204	PC108	1
1002015A	SFS204	PC108	1
1002015B	SFS204	PC108	1
1002018A	SFS204	PC108	1
1002024A	BB2	PC108	1
1002024B	BB2	PC108	1
1002029	BB2	PC108	1
1002035	PC80	1/92	1
1002038B	PC80	1/92	1
1002047A	PC80	1/92	1
1002048A	PC80	1/92	1
1002048B	PC80	1/92	1
1002048C	PC80	1/92	1
1002048D	PC80	1/92	1
1002049	PC80	1/92	1
1002050A	PC80	1/92	1
1002050B	PC80	1/92	1
1002148A	PC80	1/92	1
1002148B	PC80	1/92	1
1002148C	PC80	1/92	1
1002167	SFS204	1/92	1
1002192A	PMC53	SFS204	1
1002192B	PMC53	SFS204	1
1002192C	PMC53	SFS204	1
1002194A	PMC53	SFS204	1
1002194B	PMC53	SFS204	1
1002196A	PMC53	SFS204	1
1002196B	PMC53	SFS204	1
1002196C	PMC53	SFS204	1
1002196D	PMC53	SFS204	1
1002210A	PMC53	SFS204	1
1002210B	PMC53	SFS204	1
1002210C	PMC53	SFS204	1
1002213B	PC80	SFS204	1
1002213C	PC80	SFS204	1
1002221	PC80	SFS204	1
1002300A	PMC53	SFS204	1
1002375A	PC80	SFS204	1
1002377B	PC80	SFS204	1
1002377C	PC80	SFS204	1
1002378A	PC80	SFS204	1
1002385B	PC80	PC108	1
1002394	PC80	PC108	1
1002414A	PC80	PC108	1
1002414B	PC80	PC108	1
1002414C	PC80	PC108	1
1002416A	PC80	PC108	1
1002416B	PC80	PC108	1
1002416C	PC80	PC108	1
1002416D	PC80	PC108	1
1002423A	PC80	SFS204	1
1002423B	PC80	SFS204	1
1002423C	PC80	SFS204	1
1002423D	PC80	SFS204	1
1002430	PMC53	1/92	1
1002434A	BB2	PC80	1
1002437A	BB2	PC80	1
1002437B	BB2	PC80	1
1002437C	BB2	PC80	1
1002446	SFS204	1/92	1
1002457	SFS204	1/92	1
1002458A	SFS204	1/92	1
1002458B	SFS204	1/92	1
1002459A	SFS204	1/92	1
1002459B	SFS204	1/92	1
1002462A	SFS204	1/92	1
1002462B	SFS204	1/92	1
1002464	SFS204	1/92	1
1002481A	303/577	SFS204	1
1002482A	303/577	SFS204	1
1002482B	303/577	SFS204	1
1002482C	303/577	SFS204	1
1002484	303/577	SFS204	1
1002493	303/577	SFS204	1
1002499	303/577	SFS204	1
1002500A	303/577	SFS204	1
1002500B	303/577	SFS204	1
1002501A	303/577	SFS204	1
1002501B	303/577	SFS204	1
1002501C	303/577	SFS204	1
1002502A	303/577	SFS204	1
1002503	303/577	SFS204	1
1002511A	303/577	SFS204	1
1002516A	303/577	SFS204	1
1002516B	303/577	SFS204	1
1002518A	303/577	SFS204	1
1002518B	303/577	SFS204	1
1002520B	303/577	SFS204	1
1002522	303/577	SFS204	1
1002525	303/577	SFS204	1
1002526A	303/577	SFS204	1
1002526B	303/577	SFS204	1
1002533A	BB35	SFS204	1
1002533B	BB35	SFS204	1
1002536A	BB35	SFS204	1
1002536B	BB35	SFS204	1
1002554	PC108	1/92	1
1002561	BB35	PC80	1
1002563A	BB35	PC80	1
1002563B	BB35	PC80	1
1002563C	BB35	PC80	1
1002566A	BB35	PC80	1
1002581A	BB35	PC80	1
1002581B	BB35	PC80	1
1002584A	BB35	PC80	1
1002584B	BB35	PC80	1
1002587	BB35	PC80	1
1002597A	BB35	PC80	1
1002631B	PMC53	PC108	1
1002637A	PMC53	PC108	1
1002637C	PMC53	PC108	1
1002642A	PMC53	PC108	1
1002642B	PMC53	PC108	1
1002652A	PMC53	SFS204	1
1002652B	PMC53	SFS204	1
1002652C	PMC53	SFS204	1
1002658B	PMC53	SFS204	1
1002660A	PMC53	SFS204	1
1002665A	PMC53	SFS204	1
1002665C	PMC53	SFS204	1
1002673A	PMC53	SFS204	1
1002681B	303/577	PC108	1
1002681C	303/577	PC108	1
1002682	303/577	PC108	1
1002683	303/577	PC108	1
1002685A	303/577	PC108	1
1002687	303/577	PC108	1
1002691	303/577	PC108	1
1002692	303/577	PC108	1
1002694A	303/577	PC108	1
1002694B	303/577	PC108	1
1002694C	303/577	PC108	1
1002700A	303/577	PC108	1
1002700B	303/577	PC108	1
1002705	303/577	PC108	1
1002705B	303/577	PC108	1
1002706	303/577	PC108	1
1002707A	303/577	PC108	1
1002716B	303/577	1/92	1
1002718A	303/577	1/92	1
1002718B	303/577	1/92	1
1002719A	303/577	1/92	1
1002719B	303/577	1/92	1
1002724B	303/577	1/92	1
1002733A	PC80	SFS204	1
1002733B	PC80	SFS204	1
1002737A	PC80	SFS204	1
1002738A	PC80	SFS204	1
1002738B	PC80	SFS204	1
1002738C	PC80	SFS204	1
1002761A	BB2	PC80	1
1002761B	BB2	PC80	1
1002765A	BB2	PC80	1
1002765B	BB2	PC80	1
1002766A	BB2	PC80	1
1002766B	BB2	PC80	1
1002768B	BB2	PC80	1
1002781A	PMC53	1/92	1
1002785A	PMC53	1/92	1
1002785B	PMC53	1/92	1
1002789A	PMC53	1/92	1
1002799A	PMC53	1/92	1
1002799B	PMC53	1/92	1
1002812	PMC53	1/92	1
1002813B	PMC53	1/92	1
1002820A	PMC53	1/92	1
1002820D	PMC53	1/92	1
1002821A	PMC53	PC108	1
1002822A	PMC53	PC108	1
1002831	BB2	PC80	1
1002832A	BB2	PC80	1
1002832B	BB2	PC80	1
1002832C	BB2	PC80	1
1002855	BB35	PC80	1
1002860A	303/577	SFS204	1
1002869A	303/577	SFS204	1
1002869B	303/577	SFS204	1
1002869C	303/577	SFS204	1
1002874	303/577	SFS204	1
1002875A	303/577	SFS204	1
1002875B	303/577	SFS204	1
1002879	303/577	SFS204	1
1002882B	303/577	BB35	1
1002883A	303/577	BB35	1
1002883B	303/577	BB35	1
1002885	303/577	BB35	1
1002889A	303/577	BB35	1
1002889B	303/577	BB35	1
1002890A	303/577	BB35	1
1002890B	303/577	BB35	1
1002892A	303/577	BB35	1
1002892B	303/577	BB35	1
1002893A	303/577	BB35	1
1002893B	303/577	BB35	1
1002897	303/577	BB35	1
1002904A	303/577	BB35	1
1002904B	303/577	BB35	1
1002904C	303/577	BB35	1
1002904D	303/577	BB35	1
1002906A	303/577	BB35	1
1002906B	303/577	BB35	1
1002906C	303/577	BB35	1
1002908A	303/577	BB35	1
1002908B	303/577	BB35	1
1002908C	303/577	BB35	1
1002910A	303/577	BB35	1
1002912A	303/577	PMC53	1
1002912B	303/577	PMC53	1
1002913A	303/577	PMC53	1
1002913B	303/577	PMC53	1
1002914	303/577	PMC53	1
1002915A	303/577	PMC53	1
1002915B	303/577	PMC53	1
1002915C	303/577	PMC53	1
1002916A	303/577	PMC53	1
1002916B	303/577	PMC53	1
1002918A	303/577	PMC53	1
1002918B	303/577	PMC53	1
1002918C	303/577	PMC53	1
1002921A	303/577	PMC53	1
1002921B	303/577	PMC53	1
1002921C	303/577	PMC53	1
1002923	303/577	PMC53	1
1002964	303/577	SFS204	1
1002968A	303/577	SFS204	1
1002969A	303/577	SFS204	1
1002969B	303/577	SFS204	1
1002974A	303/577	SFS204	1
1002974B	303/577	SFS204	1
1002974C	303/577	SFS204	1
1002974D	303/577	SFS204	1
1002975A	303/577	SFS204	1
1002975B	303/577	SFS204	1
1002978A	303/577	SFS204	1
1002978B	303/577	SFS204	1
1002978C	303/577	SFS204	1
1002978D	303/577	SFS204	1
1002979A	303/577	SFS204	1
1002979C	303/577	SFS204	1
1002979D	303/577	SFS204	1
1002980	303/577	SFS204	1
1002985A	303/577	PC80	1
1002985B	303/577	PC80	1
1002985C	303/577	PC80	1
1002985D	303/577	PC80	1
1002987A	303/577	PC80	1
1002988	303/577	PC80	1
1002992A	303/577	PC80	1
1002994B	303/577	PC80	1
1002995	303/577	PC80	1
1002998A	303/577	PC80	1
1002998B	303/577	PC80	1
1003002	303/577	PC80	1
1003003A	303/577	PC80	1
1003003B	303/577	PC80	1
1003015A	PMC53	SFS204	1
1003015B	PMC53	SFS204	1
1003015C	PMC53	SFS204	1
1003015D	PMC53	SFS204	1
1003019A	PMC53	SFS204	1
1003019B	PMC53	SFS204	1
1003019C	PMC53	SFS204	1
1003021A	303/577	PMC53	1
1003021B	303/577	PMC53	1
1003022A	303/577	PMC53	1
1003022B	303/577	PMC53	1
1003022C	303/577	PMC53	1
1003023A	303/577	PMC53	1
1003023B	303/577	PMC53	1
1003024A	303/577	PMC53	1
1003024B	303/577	PMC53	1
1003024C	303/577	PMC53	1
1003027A	303/577	PMC53	1
1003027B	303/577	PMC53	1
1003034A	303/577	PMC53	1
1003034B	303/577	PMC53	1
1003034C	303/577	PMC53	1
1003034D	303/577	PMC53	1
1003036A	303/577	PMC53	1
1003038	303/577	PMC53	1
1003043A	303/577	PMC53	1
1003045	303/577	PMC53	1
1003050A	303/577	PMC53	1
1003053B	303/577	PMC53	1
1003054A	303/577	PMC53	1
1003054B	303/577	PMC53	1
1003056A	303/577	PMC53	1
1003056C	303/577	PMC53	1
1003060A	303/577	PMC53	1
1003060B	303/577	PMC53	1
1003060C	303/577	PMC53	1
1003062	303/577	1/92	1
1003063	303/577	1/92	1
1003070A	303/577	1/92	1
1003070B	303/577	1/92	1
1003071	303/577	1/92	1
1003072A	303/577	1/92	1
1003072B	303/577	1/92	1
1003075B	303/577	1/92	1
1003077	303/577	1/92	1
1003078A	303/577	1/92	1
1003078B	303/577	1/92	1
1003080A	303/577	1/92	1
1003150A	BB2	PC80	1
1003150B	BB2	PC80	1
1003151	BB35	BB2	1
1003154	BB35	BB2	1
1003166A	PMC53	BB2	1
1003166C	PMC53	BB2	1
1003171	303/577	SFS204	1
1003178	303/577	SFS204	1
1003221A	303/577	PC108	1
1003221B	303/577	PC108	1
1003222A	303/577	PC108	1
1003222B	303/577	PC108	1
1003222C	303/577	PC108	1
1003228	303/577	PC108	1
1003229A	303/577	PC108	1
1003229B	303/577	PC108	1
1003233A	303/577	PC108	1
1003233B	303/577	PC108	1
1003234	303/577	PC108	1
1003237B	303/577	PC108	1
1003239G	303/577	PC108	1
1003241A	303/577	SFS204	1
1003241B	303/577	SFS204	1
1003241C	303/577	SFS204	1
1003254B	PMC53	PC80	1
1003254C	PMC53	PC80	1
1003257A	PMC53	PC80	1
1003261A	303/577	PC108	1
1003261B	303/577	PC108	1
1003263A	303/577	PC108	1
1003263B	303/577	PC108	1
1003263C	303/577	PC108	1
1003263D	303/577	PC108	1
1003264B	303/577	PC108	1
1003265A	303/577	PC108	1
1003265B	303/577	PC108	1
1003270A	303/577	PC108	1
1003270B	303/577	PC108	1
1003273	303/577	PC108	1
1003280	303/577	PC108	1
1003281A	303/577	PC108	1
1003281B	303/577	PC108	1
1003281C	303/577	PC108	1
1003286A	303/577	PC108	1
1003286B	303/577	PC108	1
1003286C	303/577	PC108	1
1003291A	303/577	PC108	1
1003291B	303/577	PC108	1
1003291C	303/577	PC108	1
1003296	303/577	PC108	1
1003297A	303/577	PC108	1
1003297B	303/577	PC108	1
1003302	303/577	PC108	1
1003303	303/577	PC108	1
1003307	303/577	PC108	1
1003308	303/577	PC108	1
1003322	BB35	SFS204	1
1003323A	BB35	SFS204	1
1003323B	BB35	SFS204	1
1003327A	BB35	SFS204	1
1003327B	BB35	SFS204	1
1003327C	BB35	SFS204	1
1003328	BB35	SFS204	1
1003329A	BB35	SFS204	1
1003353	PC108	1/92	1
1003362A	303/577	PC80	1
1003362B	303/577	PC80	1
1003364	303/577	PC80	1
1003365A	303/577	PC80	1
1003365B	303/577	PC80	1
1003374A	303/577	PC80	1
1003374B	303/577	PC80	1
1003375A	303/577	PC80	1
1003375B	303/577	PC80	1
1003375C	303/577	PC80	1
1003376	303/577	PC80	1
1003377	303/577	PC80	1
1003381A	303/577	PC80	1
1003388	303/577	PC80	1
1003392A	PMC53	SFS204	1
1003400A	PMC53	SFS204	1
1003400B	PMC53	SFS204	1
1003406B	PMC53	SFS204	1
1003407B	PMC53	SFS204	1
1003414A	BB2	PC108	1
1003414B	BB2	PC108	1
1003414C	BB2	PC108	1
1003420A	BB2	PC108	1
1003420B	BB2	PC108	1
1003461A	303/577	1/92	1
1003461B	303/577	1/92	1
1003464A	303/577	1/92	1
1003467A	303/577	1/92	1
1003467B	303/577	1/92	1
1003467C	303/577	1/92	1
1003468A	303/577	1/92	1
1003468B	303/577	1/92	1
1003469A	303/577	1/92	1
1003469B	303/577	1/92	1
1003469C	303/577	1/92	1
1003469D	303/577	1/92	1
1003471A	303/577	1/92	1
1003471B	303/577	1/92	1
1003471C	303/577	1/92	1
1003471D	303/577	1/92	1
1003471F	303/577	1/92	1
1003472	303/577	1/92	1
1003474A	303/577	1/92	1
1003474B	303/577	1/92	1
1003475A	303/577	1/92	1
1003475B	303/577	1/92	1
1003479A	303/577	1/92	1
1003479B	303/577	1/92	1
1003480B	303/577	1/92	1
1003481A	303/577	1/92	1
1003481B	303/577	1/92	1
1003482A	303/577	1/92	1
1003482B	303/577	1/92	1
1003484A	303/577	1/92	1
1003484B	303/577	1/92	1
1003485A	303/577	1/92	1
1003485B	303/577	1/92	1
1003485C	303/577	1/92	1
1003491A	303/577	1/92	1
1003491B	303/577	1/92	1
1003492A	303/577	1/92	1
1003492B	303/577	1/92	1
1003493	303/577	1/92	1
1003494	303/577	1/92	1
1003495A	303/577	1/92	1
1003495B	303/577	1/92	1
1003497A	303/577	1/92	1
1003497B	303/577	1/92	1
1003497C	303/577	1/92	1
1003501B	PMC53	PC80	1
1003501C	PMC53	PC80	1
1003501D	PMC53	PC80	1
1003510A	PMC53	PC80	1
1003510B	PMC53	PC80	1
1003516A	303/577	BB35	1
1003517A	303/577	BB35	1
1003518A	303/577	BB35	1
1003518B	303/577	BB35	1
1003521	303/577	BB35	1
1003523A	303/577	BB35	1
1003523B	303/577	BB35	1
1003527A	303/577	BB35	1
1003527B	303/577	BB35	1
1003528	303/577	BB35	1
1003529	303/577	BB35	1
1003531A	303/577	PC80	1
1003531B	303/577	PC80	1
1003532A	303/577	PC80	1
1003532B	303/577	PC80	1
1003544B	303/577	PC80	1
1003547	303/577	PC80	1
1003548A	303/577	PC80	1
1003548B	303/577	PC80	1
1003549A	303/577	PC80	1
1003549B	303/577	PC80	1
1003551A	303/577	PC80	1
1003551B	303/577	PC80	1
1003554	303/577	PC80	1
1003555A	303/577	PC80	1
1003555B	303/577	PC80	1
1003555C	303/577	PC80	1
1003555D	303/577	PC80	1
1003556A	303/577	PC80	1
1003556B	303/577	PC80	1
1003557A	303/577	PC80	1
1003557B	303/577	PC80	1
1003558A	303/577	PC80	1
1003558B	303/577	PC80	1
1003559	303/577	PC80	1
1003560A	303/577	PC80	1
1003560B	303/577	PC80	1
1003560C	303/577	PC80	1
1003562A	PMC53	PC108	1
1003562B	PMC53	PC108	1
1003578A	PMC53	PC108	1
1003579	PMC53	PC108	1
1003584A	303/577	SFS204	1
1003584B	303/577	SFS204	1
1003589	303/577	SFS204	1
1003592A	BB2	1/92	1
1003594A	BB2	1/92	1
1003594B	BB2	1/92	1
1003594C	BB2	1/92	1
1003595A	BB2	1/92	1
1003595B	BB2	1/92	1
1003601A	BB2	1/92	1
1003605	BB2	1/92	1
1003606	BB2	1/92	1
1003607A	BB2	1/92	1
1003607B	BB2	1/92	1
1003609	BB2	1/92	1
1003612A	303/577	PC108	1
1003612B	303/577	PC108	1
1003613B	303/577	PC108	1
1003616A	303/577	PC108	1
1003616B	303/577	PC108	1
1003617A	303/577	PC108	1
1003617B	303/577	PC108	1
1003617C	303/577	PC108	1
1003617D	303/577	PC108	1
1003618A	303/577	PC108	1
1003618C	303/577	PC108	1
1003624	303/577	PC80	1
1003625	303/577	PC80	1
1003629A	303/577	PC80	1
1003629B	303/577	PC80	1
1003629C	303/577	PC80	1
1003631A	303/577	PMC53	1
1003631B	303/577	PMC53	1
1003638	303/577	PMC53	1
1003647A	303/577	PMC53	1
1003661A	PMC53	SFS204	1
1003661B	PMC53	SFS204	1
1003661C	PMC53	SFS204	1
1003674B	PMC53	SFS204	1
1003674C	PMC53	SFS204	1
1003675A	PMC53	SFS204	1
1003675B	PMC53	SFS204	1
1003675C	PMC53	SFS204	1
1003676A	PMC53	SFS204	1
1003676B	PMC53	SFS204	1
1003676C	PMC53	SFS204	1
1003677A	PMC53	SFS204	1
1003677B	PMC53	SFS204	1
1003688A	PMC53	BB2	1
1003689B	PMC53	BB2	1
1003690A	PMC53	BB2	1
1003690B	PMC53	BB2	1
1003696	PMC53	BB2	1
1003698A	PMC53	BB2	1
1003698B	PMC53	BB2	1
1003698C	PMC53	BB2	1
1003705A	PMC53	BB2	1
1003705B	PMC53	BB2	1
1003721A	303/577	SFS204	1
1003721B	303/577	SFS204	1
1003733A	BB2	PC108	1
1003733B	BB2	PC108	1
1003738	BB2	PC108	1
1003739	BB2	PC108	1
1003742	BB2	PC108	1
1003743	BB2	PC108	1
1003749	BB2	PC108	1
1003752B	BB2	PC108	1
1003754	BB2	PC108	1
1003755A	BB2	PC108	1
1003755B	BB2	PC108	1
1003755C	BB2	PC108	1
1003757	BB2	PC108	1
1003763	303/577	PC108	1
1003764	303/577	PC108	1
1003765A	303/577	PC108	1
1003765B	303/577	PC108	1
1003766A	303/577	PC108	1
1003766B	303/577	PC108	1
1003770	303/577	PC108	1
1003772A	303/577	PC108	1
1003772B	303/577	PC108	1
1003772C	303/577	PC108	1
1003773A	303/577	PC108	1
1003773B	303/577	PC108	1
1003773C	303/577	PC108	1
1003778A	303/577	PC108	1
1003778B	303/577	PC108	1
1003780	303/577	PC108	1
1003781B	303/577	BB35	1
1003783	303/577	BB35	1
1003784	303/577	BB35	1
1003790A1	303/577	BB35	1
1003790A2	303/577	BB35	1
1003799	303/577	BB35	1
1003801A	303/577	PMC53	1
1003801B	303/577	PMC53	1
1003807A	303/577	PMC53	1
1003807C	303/577	PMC53	1
1003811	303/577	PMC53	1
1003813A	303/577	PMC53	1
1003813B	303/577	PMC53	1
1003816A	303/577	PMC53	1
1003816B	303/577	PMC53	1
1003818B	303/577	PMC53	1
1003819A	303/577	PMC53	1
1003819B	303/577	PMC53	1
1003819C	303/577	PMC53	1
1003826A	303/577	PMC53	1
1003827A	303/577	PMC53	1
1003827B	303/577	PMC53	1
1003827C	303/577	PMC53	1
1003828A	303/577	PMC53	1
1003828B	303/577	PMC53	1
1003829A	303/577	PMC53	1
1003830A	303/577	PMC53	1
1003830B	303/577	PMC53	1
1003830C	303/577	PMC53	1
1003831	303/577	BB35	1
1003832A	303/577	BB35	1
1003832B	303/577	BB35	1
1003832C	303/577	BB35	1
1003832D	303/577	BB35	1
1003833	303/577	BB35	1
1003835	303/577	BB35	1
1003836A	303/577	BB35	1
1003837A	303/577	BB35	1
1003837B	303/577	BB35	1
1003840A	303/577	BB35	1
1003842A	303/577	BB35	1
1003842B	303/577	BB35	1
1003842C	303/577	BB35	1
1003846	303/577	BB35	1
1003847	303/577	BB35	1
1003850A	303/577	BB35	1
1003850B	303/577	BB35	1
1003853A	303/577	BB35	1
1003853B	303/577	BB35	1
1003858A	303/577	BB35	1
1003862	PMC53	1/92	1
1003865A	PMC53	1/92	1
1003865B	PMC53	1/92	1
1003865C	PMC53	1/92	1
1003865D	PMC53	1/92	1
1003871B	PMC53	1/92	1
1003874B	PMC53	1/92	1
1003878	PMC53	1/92	1
1003879A	PMC53	1/92	1
1003882A	BB2	PC80	1
1003883A	BB2	PC80	1
1003883B	BB2	PC80	1
1003883C	BB2	PC80	1
1003883D	BB2	PC80	1
1003885A	BB2	PC80	1
1003885B	BB2	PC80	1
1003885C	BB2	PC80	1
1003885D	BB2	PC80	1
1003889A	BB2	PC80	1
1003891A	BB2	PC80	1
1003901A	BB2	PC80	1
1003902A	BB2	PC80	1
1003902B	BB2	PC80	1
1003903A	BB2	PC80	1
1003903B	BB2	PC80	1
1003910B	BB2	PC108	1
1003914	BB2	PC108	1
1003920B	BB2	PC108	1
1003921A	303/577	PC108	1
1003921B	303/577	PC108	1
1003921C	303/577	PC108	1
1003922	303/577	PC108	1
1003926	303/577	PC108	1
1003927	303/577	PC108	1
1003928A	303/577	PC108	1
1003928B	303/577	PC108	1
1003929	303/577	PC108	1
1003930B	303/577	PC108	1
1003932B	PMC53	BB2	1
1003949A	PMC53	BB2	1
1003952A	PMC53	BB2	1
1003952B	PMC53	BB2	1
1003952C	PMC53	BB2	1
1003957B	PMC53	BB2	1
1003969B	PMC53	BB2	1
1003969C	PMC53	BB2	1
1003971A	303/577	SFS204	1
1003971B	303/577	SFS204	1
1003971C	303/577	SFS204	1
1003972B	303/577	SFS204	1
1003972C	303/577	SFS204	1
1003977A	303/577	SFS204	1
1003979A	303/577	SFS204	1
1003979B	303/577	SFS204	1
1003979C	303/577	SFS204	1
1003981A	303/577	BB35	1
1003982A	303/577	BB35	1
1003982B	303/577	BB35	1
1003982C	303/577	BB35	1
1003982D	303/577	BB35	1
1003983A	303/577	BB35	1
1003983B	303/577	BB35	1
1003984A	303/577	BB35	1
1003988C	303/577	BB35	1
1003990	303/577	BB35	1
1003991A	303/577	BB35	1
1003991B	303/577	BB35	1
1003993A	303/577	BB35	1
1003993B	303/577	BB35	1
1003993C	303/577	BB35	1
1003994A	303/577	BB35	1
1003994B	303/577	BB35	1
1003994C	303/577	BB35	1
1003995A	303/577	BB35	1
1003995B	303/577	BB35	1
1003998A	303/577	BB35	1
1003998B	303/577	BB35	1
1004003A	303/577	BB35	1
1004003B	303/577	BB35	1
1004004	303/577	BB35	1
1004005A	303/577	BB35	1
1004005B	303/577	BB35	1
1004005C	303/577	BB35	1
1004012A	303/577	1/92	1
1004012B	303/577	1/92	1
1004013A	303/577	1/92	1
1004013B	303/577	1/92	1
1004013C	303/577	1/92	1
1004021	303/577	1/92	1
1004022	303/577	1/92	1
1004024	303/577	1/92	1
1004027	303/577	1/92	1
1004028	303/577	1/92	1
1004030	303/577	1/92	1
1004031A	303/577	BB2	1
1004031B	303/577	BB2	1
1004031C	303/577	BB2	1
1004031D	303/577	BB2	1
1004033A	303/577	BB2	1
1004033B	303/577	BB2	1
1004033C	303/577	BB2	1
1004035A	303/577	BB2	1
1004035B	303/577	BB2	1
1004035C	303/577	BB2	1
1004035D	303/577	BB2	1
1004037A	303/577	BB2	1
1004037B	303/577	BB2	1
1004037C	303/577	BB2	1
1004038	303/577	BB2	1
1004039A	303/577	BB2	1
1004039B	303/577	BB2	1
1004039C	303/577	BB2	1
1004041A	303/577	BB2	1
1004041B	303/577	BB2	1
1004041C	303/577	BB2	1
1004043	303/577	BB2	1
1004044A	303/577	BB2	1
1004044B	303/577	BB2	1
1004045A	303/577	BB2	1
1004045B	303/577	BB2	1
1004047A	303/577	BB2	1
1004047B	303/577	BB2	1
1004047C	303/577	BB2	1
1004051A	303/577	BB2	1
1004051B	303/577	BB2	1
1004051C	303/577	BB2	1
1004052A	303/577	BB2	1
1004052B	303/577	BB2	1
1004052C	303/577	BB2	1
1004054A	303/577	BB2	1
1004054B	303/577	BB2	1
1004065B	PMC53	PC80	1
1004067A	PMC53	PC80	1
1004067B	PMC53	PC80	1
1004084A	303/577	BB2	1
1004084B	303/577	BB2	1
1004085A	303/577	BB2	1
1004085B	303/577	BB2	1
1004090A	303/577	BB2	1
1004090B	303/577	BB2	1
1004095A	303/577	BB2	1
1004097A	303/577	BB2	1
1004097C	303/577	BB2	1
1004099B	303/577	BB2	1
1004100	303/577	BB2	1
1004101B	303/577	BB2	1
1004106A	303/577	BB2	1
1004106B	303/577	BB2	1
1004106C	303/577	BB2	1
1004108A	303/577	BB2	1
1004108B	303/577	BB2	1
1004127A	PMC53	PC80	1
1004127B	PMC53	PC80	1
1004139A	BB2	BB35	1
1004139B	BB2	BB35	1
1004142A	BB2	BB35	1
1004142B	BB2	BB35	1
1004142C	BB2	BB35	1
1004152	BB2	BB35	1
1004161	BB5	PC80	1
1004182A	303/577	SFS204	1
1004182B	303/577	SFS204	1
1004183A	303/577	SFS204	1
1004183B	303/577	SFS204	1
1004185	303/577	SFS204	1
1004186	303/577	SFS204	1
1004190A	303/577	SFS204	1
1004190B	303/577	SFS204	1
1004191A	303/577	SFS204	1
1004191B	303/577	SFS204	1
1004192	303/577	SFS204	1
1004193A	303/577	SFS204	1
1004197B	303/577	SFS204	1
1004200	303/577	SFS204	1
1004204	303/577	SFS204	1
1004213A	303/577	SFS204	1
1004213B	303/577	SFS204	1
1004213C	303/577	SFS204	1
1004213D	303/577	SFS204	1
1004219A	303/577	SFS204	1
1004219B	303/577	SFS204	1
1004219C	303/577	SFS204	1
1004219D	303/577	SFS204	1
1004223A	303/577	SFS204	1
1004223B	303/577	SFS204	1
1004223C	303/577	SFS204	1
1004223E	303/577	SFS204	1
1004223F	303/577	SFS204	1
1004228A	303/577	SFS204	1
1004228B	303/577	SFS204	1
1004229A	303/577	SFS204	1
1004229B	303/577	SFS204	1
1004231	BB2	PC108	1
1004242A	BB2	PC108	1
1004245A	BB2	PC108	1
1004245C	BB2	PC108	1
1004247	BB2	PC108	1
1004248	BB2	PC108	1
1004252	BB2	PC108	1
1004261A	303/577	BB35	1
1004270	303/577	BB35	1
1004276A	303/577	BB35	1
1004276B	303/577	BB35	1
1004280	303/577	BB35	1
1004291A	303/577	BB35	1
1004291B	303/577	BB35	1
1004292A	303/577	BB35	1
1004292B	303/577	BB35	1
1004293A	303/577	BB35	1
1004295A	303/577	BB35	1
1004295B	303/577	BB35	1
1004296A	303/577	BB35	1
1004296B	303/577	BB35	1
1004296C	303/577	BB35	1
1004297	303/577	BB35	1
1004299A	303/577	BB35	1
1004299B	303/577	BB35	1
1004301A	303/577	BB35	1
1004301B	303/577	BB35	1
1004301C	303/577	BB35	1
1004314A	303/577	BB2	1
1004314B	303/577	BB2	1
1004315A	303/577	BB2	1
1004315B	303/577	BB2	1
1004315C	303/577	BB2	1
1004315D	303/577	BB2	1
1004318A	303/577	BB2	1
1004318B	303/577	BB2	1
1004320	303/577	BB2	1
1004324A	303/577	BB2	1
1004324C	303/577	BB2	1
1004327B	303/577	BB2	1
1004328A	303/577	BB2	1
1004328B	303/577	BB2	1
1004331B	BB35	PC80	1
1004332	BB35	PC80	1
1004333	BB35	PC80	1
1004340A	BB35	PC80	1
1004341A	BB35	PC80	1
1004341B	BB35	PC80	1
1004347	BB35	PC80	1
1004353A	BB35	PC80	1
1004360B	BB35	PC80	1
1004363	303/577	1/92	1
1004368A	303/577	1/92	1
1004368B	303/577	1/92	1
1004373A	303/577	1/92	1
1004373B	303/577	1/92	1
1004373C	303/577	1/92	1
1004374	303/577	1/92	1
1004375A	303/577	1/92	1
1004375C	303/577	1/92	1
1004376A	303/577	1/92	1
1004376B	303/577	1/92	1
1004376C	303/577	1/92	1
1004376D	303/577	1/92	1
1004381A	303/577	BB2	1
1004382A	303/577	BB2	1
1004382B	303/577	BB2	1
1004386	303/577	BB2	1
1004387A	303/577	BB2	1
