:START_ID,:END_ID,:TYPE
"0704668C","2103114B","PARENT_OF"
"9701987B","2103117A","PARENT_OF"
"0704668C","2103117A","PARENT_OF"
"9701987B","2103117B","PARENT_OF"
"0704668C","2103117B","PARENT_OF"
"9701987B","2103117C","PARENT_OF"
"0704668C","2103117C","PARENT_OF"
"9701987B","2103119A","PARENT_OF"
"0704668C","2103119A","PARENT_OF"
"9701987B","2103119B","PARENT_OF"
"0704668C","2103119B","PARENT_OF"
"9701987B","2103120A","PARENT_OF"
"0704668C","2103120A","PARENT_OF"
"9701987B","2103120B","PARENT_OF"
"0704668C","2103120B","PARENT_OF"
"0000014B","2103122","PARENT_OF"
"0704668C","2103122","PARENT_OF"
"0000014B","2103124A","PARENT_OF"
"0704668C","2103124A","PARENT_OF"
"0000014B","2103124C","PARENT_OF"
"0704668C","2103124C","PARENT_OF"
"0000014B","2103124F","PARENT_OF"
"0704668C","2103124F","PARENT_OF"
"0000014B","2103128A","PARENT_OF"
"0704668C","2103128A","PARENT_OF"
"0000014B","2103149A","PARENT_OF"
"0704668C","2103149A","PARENT_OF"
"0000014B","2103149B","PARENT_OF"
"0704668C","2103149B","PARENT_OF"
"0000014B","2103149C","PARENT_OF"
"0704668C","2103149C","PARENT_OF"
"0000014B","2103150B","PARENT_OF"
"0704668C","2103150B","PARENT_OF"
"0000014B","2103153B","PARENT_OF"
"0704668C","2103153B","PARENT_OF"
"0000014B","2103158B","PARENT_OF"
"0704668C","2103158B","PARENT_OF"
"9903666A","2103207A","PARENT_OF"
"0903256B","2103207A","PARENT_OF"
"9903666A","2103207B","PARENT_OF"
"0903256B","2103207B","PARENT_OF"
"9903666A","2103207C","PARENT_OF"
"0903256B","2103207C","PARENT_OF"
"0704524B","2103222A","PARENT_OF"
"0903256B","2103222A","PARENT_OF"
"0704524B","2103222D","PARENT_OF"
"0903256B","2103222D","PARENT_OF"
"0704524B","2103226A","PARENT_OF"
"0903256B","2103226A","PARENT_OF"
"0704524B","2103226B","PARENT_OF"
"0903256B","2103226B","PARENT_OF"
"0704524B","2103226C","PARENT_OF"
"0903256B","2103226C","PARENT_OF"
"0704524B","2103226D","PARENT_OF"
"0903256B","2103226D","PARENT_OF"
"0704524B","2103226E","PARENT_OF"
"0903256B","2103226E","PARENT_OF"
"0704524B","2103236A","PARENT_OF"
"0903256B","2103236A","PARENT_OF"
"0704524B","2103236B","PARENT_OF"
"0903256B","2103236B","PARENT_OF"
"0704524B","2103240A","PARENT_OF"
"0903256B","2103240A","PARENT_OF"
"0704524B","2103241","PARENT_OF"
"0903256B","2103241","PARENT_OF"
"0704524B","2103242A","PARENT_OF"
"0903256B","2103242A","PARENT_OF"
"0704524B","2103242B","PARENT_OF"
"0903256B","2103242B","PARENT_OF"
"0704524B","2103250A","PARENT_OF"
"0903256B","2103250A","PARENT_OF"
"0704524B","2103256A","PARENT_OF"
"0903256B","2103256A","PARENT_OF"
"0704524B","2103256B","PARENT_OF"
"0903256B","2103256B","PARENT_OF"
"0704524B","2103257B","PARENT_OF"
"0903256B","2103257B","PARENT_OF"
"0704524B","2103258A","PARENT_OF"
"0903256B","2103258A","PARENT_OF"
"0704524B","2103258C","PARENT_OF"
"0903256B","2103258C","PARENT_OF"
"0704524B","2103267","PARENT_OF"
"0903256B","2103267","PARENT_OF"
"0704524B","2103269A","PARENT_OF"
"0903256B","2103269A","PARENT_OF"
"0704524B","2103271","PARENT_OF"
"0903256B","2103271","PARENT_OF"
"0704524B","2103271A","PARENT_OF"
"0903256B","2103271A","PARENT_OF"
"0704524B","2103273B","PARENT_OF"
"0903256B","2103273B","PARENT_OF"
"0704524B","2103278A","PARENT_OF"
"0903256B","2103278A","PARENT_OF"
"0704524B","2103282","PARENT_OF"
"0903256B","2103282","PARENT_OF"
"0704524B","2103283B","PARENT_OF"
"0903256B","2103283B","PARENT_OF"
"0704524B","2103285A","PARENT_OF"
"0903256B","2103285A","PARENT_OF"
"0704524B","2103287A","PARENT_OF"
"0903256B","2103287A","PARENT_OF"
"0704524B","2103287B","PARENT_OF"
"0903256B","2103287B","PARENT_OF"
"9805147E","2103292B","PARENT_OF"
"0903589A","2103292B","PARENT_OF"
"9805147E","2103293A","PARENT_OF"
"0903589A","2103293A","PARENT_OF"
"9805147E","2103293C","PARENT_OF"
"0903589A","2103293C","PARENT_OF"
"9805147E","2103293D","PARENT_OF"
"0903589A","2103293D","PARENT_OF"
"9805147E","2103295A","PARENT_OF"
"0903589A","2103295A","PARENT_OF"
"9805147E","2103295B","PARENT_OF"
"0903589A","2103295B","PARENT_OF"
"9805147E","2103297A","PARENT_OF"
"0903589A","2103297A","PARENT_OF"
"9805147E","2103297B","PARENT_OF"
"0903589A","2103297B","PARENT_OF"
"9805147E","2103297C","PARENT_OF"
"0903589A","2103297C","PARENT_OF"
"9805147E","2103297D","PARENT_OF"
"0903589A","2103297D","PARENT_OF"
"9805147E","2103298A","PARENT_OF"
"0903589A","2103298A","PARENT_OF"
"9805147E","2103298B","PARENT_OF"
"0903589A","2103298B","PARENT_OF"
"9805147E","2103299A","PARENT_OF"
"0903589A","2103299A","PARENT_OF"
"9805147E","2103299B","PARENT_OF"
"0903589A","2103299B","PARENT_OF"
"9805147E","2103299C","PARENT_OF"
"0903589A","2103299C","PARENT_OF"
"9805147E","2103301A","PARENT_OF"
"0903589A","2103301A","PARENT_OF"
"9805147E","2103301B","PARENT_OF"
"0903589A","2103301B","PARENT_OF"
"9805147E","2103303","PARENT_OF"
"0903589A","2103303","PARENT_OF"
"9805147E","2103303A","PARENT_OF"
"0903589A","2103303A","PARENT_OF"
"9805147E","2103303B","PARENT_OF"
"0903589A","2103303B","PARENT_OF"
"9805147E","2103308A","PARENT_OF"
"0903589A","2103308A","PARENT_OF"
"9805147E","2103308B","PARENT_OF"
"0903589A","2103308B","PARENT_OF"
"9805147E","2103309B","PARENT_OF"
"0903589A","2103309B","PARENT_OF"
"9701987B","2103400B","PARENT_OF"
"0906952B","2103400B","PARENT_OF"
"9701987B","2103411A","PARENT_OF"
"0906952B","2103411A","PARENT_OF"
"9701987B","2103411B","PARENT_OF"
"0906952B","2103411B","PARENT_OF"
"9701987B","2103412A","PARENT_OF"
"0906952B","2103412A","PARENT_OF"
"9701987B","2103412B","PARENT_OF"
"0906952B","2103412B","PARENT_OF"
"9701987B","2103415","PARENT_OF"
"0906952B","2103415","PARENT_OF"
"9701987B","2103419A","PARENT_OF"
"0906952B","2103419A","PARENT_OF"
"9701987B","2103419B","PARENT_OF"
"0906952B","2103419B","PARENT_OF"
"9701987B","2103421A","PARENT_OF"
"0906952B","2103421A","PARENT_OF"
"0702235B","2103432A","PARENT_OF"
"0701441C","2103432A","PARENT_OF"
"0702235B","2103432B","PARENT_OF"
"0701441C","2103432B","PARENT_OF"
"0702235B","2103435A","PARENT_OF"
"0701441C","2103435A","PARENT_OF"
"0702235B","2103438A","PARENT_OF"
"0701441C","2103438A","PARENT_OF"
"0702235B","2103438B","PARENT_OF"
"0701441C","2103438B","PARENT_OF"
"0702235B","2103454A","PARENT_OF"
"0701441C","2103454A","PARENT_OF"
"0702235B","2103454B","PARENT_OF"
"0701441C","2103454B","PARENT_OF"
"0702235B","2103473","PARENT_OF"
"0701441C","2103473","PARENT_OF"
"0702235B","2103479A","PARENT_OF"
"0701441C","2103479A","PARENT_OF"
"0702235B","2103479B","PARENT_OF"
"0701441C","2103479B","PARENT_OF"
"9701987B","2103497B","PARENT_OF"
"0903213C","2103497B","PARENT_OF"
"9701987B","2103497C","PARENT_OF"
"0903213C","2103497C","PARENT_OF"
"9701987B","2103499A","PARENT_OF"
"0903213C","2103499A","PARENT_OF"
"9701987B","2103499B","PARENT_OF"
"0903213C","2103499B","PARENT_OF"
"0000014B","2103509A","PARENT_OF"
"0704668C","2103509A","PARENT_OF"
"9701987B","2103573A","PARENT_OF"
"0704668C","2103573A","PARENT_OF"
"9701987B","2103585A","PARENT_OF"
"0704668C","2103585A","PARENT_OF"
"9701987B","2103585B","PARENT_OF"
"0704668C","2103585B","PARENT_OF"
"9701987B","2103587A","PARENT_OF"
"0704668C","2103587A","PARENT_OF"
"9701987B","2103587B","PARENT_OF"
"0704668C","2103587B","PARENT_OF"
"9701987B","2103588A","PARENT_OF"
"0704668C","2103588A","PARENT_OF"
"9701987B","2103589A","PARENT_OF"
"0704668C","2103589A","PARENT_OF"
"9701987B","2103589B","PARENT_OF"
"0704668C","2103589B","PARENT_OF"
"9701987B","2103589C","PARENT_OF"
"0704668C","2103589C","PARENT_OF"
"0702235B","2103592A","PARENT_OF"
"0605906","2103592A","PARENT_OF"
"0702235B","2103593A","PARENT_OF"
"0605906","2103593A","PARENT_OF"
"0702235B","2103593B","PARENT_OF"
"0605906","2103593B","PARENT_OF"
"0702235B","2103602B","PARENT_OF"
"0605906","2103602B","PARENT_OF"
"0702235B","2103603B","PARENT_OF"
"0605906","2103603B","PARENT_OF"
"0702235B","2103603C","PARENT_OF"
"0605906","2103603C","PARENT_OF"
"0702235B","2103604A","PARENT_OF"
"0605906","2103604A","PARENT_OF"
"0702235B","2103604B","PARENT_OF"
"0605906","2103604B","PARENT_OF"
"0702235B","2103608A","PARENT_OF"
"0605906","2103608A","PARENT_OF"
"0702235B","2103609A","PARENT_OF"
"0605906","2103609A","PARENT_OF"
"0702235B","2103610A","PARENT_OF"
"0605906","2103610A","PARENT_OF"
"0702235B","2103610B","PARENT_OF"
"0605906","2103610B","PARENT_OF"
"0702235B","2103622A","PARENT_OF"
"0701441C","2103622A","PARENT_OF"
"0702235B","2103622B","PARENT_OF"
"0701441C","2103622B","PARENT_OF"
"0702235B","2103627B","PARENT_OF"
"0701441C","2103627B","PARENT_OF"
"0702235B","2103629","PARENT_OF"
"0701441C","2103629","PARENT_OF"
"0702235B","2103635","PARENT_OF"
"0701441C","2103635","PARENT_OF"
"0702235B","2103645","PARENT_OF"
"0701441C","2103645","PARENT_OF"
"0702235B","2103646B","PARENT_OF"
"0701441C","2103646B","PARENT_OF"
"0702235B","2103651","PARENT_OF"
"0701441C","2103651","PARENT_OF"
"0702235B","2103656","PARENT_OF"
"0701441C","2103656","PARENT_OF"
"0702235B","2103657B","PARENT_OF"
"0701441C","2103657B","PARENT_OF"
"0702235B","2103662A","PARENT_OF"
"0701441C","2103662A","PARENT_OF"
"0702235B","2103670A","PARENT_OF"
"0701441C","2103670A","PARENT_OF"
"0702235B","2103670B","PARENT_OF"
"0701441C","2103670B","PARENT_OF"
"0702235B","2103675","PARENT_OF"
"0701441C","2103675","PARENT_OF"
"0702235B","2103678A","PARENT_OF"
"0701441C","2103678A","PARENT_OF"
"0702235B","2103678B","PARENT_OF"
"0701441C","2103678B","PARENT_OF"
"0702235B","2103685A","PARENT_OF"
"0701441C","2103685A","PARENT_OF"
"9701987B","2103791A","PARENT_OF"
"0704668C","2103791A","PARENT_OF"
"9701987B","2103791B","PARENT_OF"
"0704668C","2103791B","PARENT_OF"
"9701987B","2103799","PARENT_OF"
"0704668C","2103799","PARENT_OF"
"9701987B","2103802","PARENT_OF"
"0704668C","2103802","PARENT_OF"
"9701987B","2103803A","PARENT_OF"
"0704668C","2103803A","PARENT_OF"
"9701987B","2103803B","PARENT_OF"
"0704668C","2103803B","PARENT_OF"
"9701987B","2103805","PARENT_OF"
"0704668C","2103805","PARENT_OF"
"9701987B","2103807A","PARENT_OF"
"0704668C","2103807A","PARENT_OF"
"9701987B","2103807B","PARENT_OF"
"0704668C","2103807B","PARENT_OF"
"9701987B","2103814","PARENT_OF"
"0704668C","2103814","PARENT_OF"
"9701987B","2103824A","PARENT_OF"
"0704668C","2103824A","PARENT_OF"
"9701987B","2103824B","PARENT_OF"
"0704668C","2103824B","PARENT_OF"
"9701987B","2103831B","PARENT_OF"
"0704668C","2103831B","PARENT_OF"
"9701987B","2103831C","PARENT_OF"
"0704668C","2103831C","PARENT_OF"
"9701987B","2103832B","PARENT_OF"
"0704668C","2103832B","PARENT_OF"
"9701987B","2103834","PARENT_OF"
"0704668C","2103834","PARENT_OF"
"9701987B","2103837A","PARENT_OF"
"0704668C","2103837A","PARENT_OF"
"9701987B","2103837B","PARENT_OF"
"0704668C","2103837B","PARENT_OF"
"9701987B","2103839","PARENT_OF"
"0704668C","2103839","PARENT_OF"
"9701987B","2103840","PARENT_OF"
"0704668C","2103840","PARENT_OF"
"9701987B","2103841A","PARENT_OF"
"0704668C","2103841A","PARENT_OF"
"9701987B","2103841B","PARENT_OF"
"0704668C","2103841B","PARENT_OF"
"9701987B","2103852","PARENT_OF"
"0704668C","2103852","PARENT_OF"
"9701987B","2103857A","PARENT_OF"
"0704668C","2103857A","PARENT_OF"
"9701987B","2103857B","PARENT_OF"
"0704668C","2103857B","PARENT_OF"
"0702235B","2103999A","PARENT_OF"
"0701441C","2103999A","PARENT_OF"
"0702235B","2103999B","PARENT_OF"
"0701441C","2103999B","PARENT_OF"
"0702235B","2104000B","PARENT_OF"
"0701441C","2104000B","PARENT_OF"
"0702235B","2104006","PARENT_OF"
"0802684","2104006","PARENT_OF"
"0702235B","2104008B","PARENT_OF"
"0802684","2104008B","PARENT_OF"
"0704524B","2104014A","PARENT_OF"
"0903256B","2104014A","PARENT_OF"
"0704524B","2104023","PARENT_OF"
"0504057A","2104023","PARENT_OF"
"0704524B","2104041B","PARENT_OF"
"0504057A","2104041B","PARENT_OF"
"0704524B","2104043A","PARENT_OF"
"0504057A","2104043A","PARENT_OF"
"0704524B","2104046A","PARENT_OF"
"0504057A","2104046A","PARENT_OF"
"0704524B","2104046B","PARENT_OF"
"0504057A","2104046B","PARENT_OF"
"0704524B","2104046C","PARENT_OF"
"0504057A","2104046C","PARENT_OF"
"0704524B","2104049","PARENT_OF"
"0504057A","2104049","PARENT_OF"
"0704524B","2104054A","PARENT_OF"
"0504057A","2104054A","PARENT_OF"
"0704524B","2104054B","PARENT_OF"
"0504057A","2104054B","PARENT_OF"
"0704524B","2104054C","PARENT_OF"
"0504057A","2104054C","PARENT_OF"
"0704524B","2104054E","PARENT_OF"
"0504057A","2104054E","PARENT_OF"
"0704524B","2104056A","PARENT_OF"
"0504057A","2104056A","PARENT_OF"
"0704524B","2104056B","PARENT_OF"
"0504057A","2104056B","PARENT_OF"
"0704524B","2104056C","PARENT_OF"
"0504057A","2104056C","PARENT_OF"
"0704524B","2104060A","PARENT_OF"
"0504057A","2104060A","PARENT_OF"
"0704524B","2104060B","PARENT_OF"
"0504057A","2104060B","PARENT_OF"
"0704524B","2104060C","PARENT_OF"
"0504057A","2104060C","PARENT_OF"
"0704524B","2104070C","PARENT_OF"
"0504057A","2104070C","PARENT_OF"
"0704524B","2104082","PARENT_OF"
"0504057A","2104082","PARENT_OF"
"9702631","2104121","PARENT_OF"
"0903589A","2104121","PARENT_OF"
"9702631","2104123A","PARENT_OF"
"0903589A","2104123A","PARENT_OF"
"9702631","2104123B","PARENT_OF"
"0903589A","2104123B","PARENT_OF"
"9702631","2104123C","PARENT_OF"
"0903589A","2104123C","PARENT_OF"
"9702631","2104125","PARENT_OF"
"0903589A","2104125","PARENT_OF"
"0702235B","2104164","PARENT_OF"
"0802684","2104164","PARENT_OF"
"0702235B","2104164A1","PARENT_OF"
"0802684","2104164A1","PARENT_OF"
"0702235B","2104173","PARENT_OF"
"0802684","2104173","PARENT_OF"
"0702235B","2104177","PARENT_OF"
"0802684","2104177","PARENT_OF"
"0702235B","2104193A","PARENT_OF"
"0802684","2104193A","PARENT_OF"
"0702235B","2104200A","PARENT_OF"
"0802684","2104200A","PARENT_OF"
"0702235B","2104202","PARENT_OF"
"0802684","2104202","PARENT_OF"
"0702235B","2104203A","PARENT_OF"
"0802684","2104203A","PARENT_OF"
"0702235B","2104203B","PARENT_OF"
"0802684","2104203B","PARENT_OF"
"0702235B","2104204","PARENT_OF"
"0802684","2104204","PARENT_OF"
"9805147E","2104232","PARENT_OF"
"0403128B","2104232","PARENT_OF"
"9805147E","2104238D","PARENT_OF"
"0403128B","2104238D","PARENT_OF"
"9805147E","2104252A","PARENT_OF"
"0403128B","2104252A","PARENT_OF"
"9805147E","2104254B","PARENT_OF"
"0403128B","2104254B","PARENT_OF"
"9805147E","2104260A","PARENT_OF"
"0403128B","2104260A","PARENT_OF"
"9805147E","2104260B","PARENT_OF"
"0403128B","2104260B","PARENT_OF"
"9805147E","2104260C","PARENT_OF"
"0403128B","2104260C","PARENT_OF"
"9805147E","2104269A","PARENT_OF"
"0403128B","2104269A","PARENT_OF"
"0000014B","2104399A","PARENT_OF"
"0403128B","2104399A","PARENT_OF"
"9701987B","2104422","PARENT_OF"
"0906952B","2104422","PARENT_OF"
"9701987B","2104429A","PARENT_OF"
"0906952B","2104429A","PARENT_OF"
"9701987B","2104429B","PARENT_OF"
"0906952B","2104429B","PARENT_OF"
"9701987B","2104430A","PARENT_OF"
"0906952B","2104430A","PARENT_OF"
"9701987B","2104430B","PARENT_OF"
"0906952B","2104430B","PARENT_OF"
"9701987B","2104432","PARENT_OF"
"0906952B","2104432","PARENT_OF"
"9701987B","2104434A","PARENT_OF"
"0906952B","2104434A","PARENT_OF"
"9701987B","2104438A","PARENT_OF"
"0906952B","2104438A","PARENT_OF"
"9701987B","2104439A","PARENT_OF"
"0906952B","2104439A","PARENT_OF"
"9701987B","2104440","PARENT_OF"
"0906952B","2104440","PARENT_OF"
"9701987B","2104440A","PARENT_OF"
"0906952B","2104440A","PARENT_OF"
"9701987B","2104441A","PARENT_OF"
"0906952B","2104441A","PARENT_OF"
"9701987B","2104441B","PARENT_OF"
"0906952B","2104441B","PARENT_OF"
"9701987B","2104442A","PARENT_OF"
"0906952B","2104442A","PARENT_OF"
"9701987B","2104442B","PARENT_OF"
"0906952B","2104442B","PARENT_OF"
"9701987B","2104444A","PARENT_OF"
"0906952B","2104444A","PARENT_OF"
"9701987B","2104445","PARENT_OF"
"0906952B","2104445","PARENT_OF"
"9701987B","2104447","PARENT_OF"
"0906952B","2104447","PARENT_OF"
"9701987B","2104455A","PARENT_OF"
"0906952B","2104455A","PARENT_OF"
"9701987B","2104455B","PARENT_OF"
"0906952B","2104455B","PARENT_OF"
"9701987B","2104462A","PARENT_OF"
"0906952B","2104462A","PARENT_OF"
"9701987B","2104462B","PARENT_OF"
"0906952B","2104462B","PARENT_OF"
"9701987B","2104466B","PARENT_OF"
"0906952B","2104466B","PARENT_OF"
"9701987B","2104468A","PARENT_OF"
"0906952B","2104468A","PARENT_OF"
"9701987B","2104468B","PARENT_OF"
"0906952B","2104468B","PARENT_OF"
"9701987B","2104471A","PARENT_OF"
"0906952B","2104471A","PARENT_OF"
"9701987B","2104471B","PARENT_OF"
"0906952B","2104471B","PARENT_OF"
"9701987B","2104472A","PARENT_OF"
"0906952B","2104472A","PARENT_OF"
"9701987B","2104472B","PARENT_OF"
"0906952B","2104472B","PARENT_OF"
"9701987B","2104478A","PARENT_OF"
"0906952B","2104478A","PARENT_OF"
"9701987B","2104478B","PARENT_OF"
"0906952B","2104478B","PARENT_OF"
"9701987B","2104478C","PARENT_OF"
"0906952B","2104478C","PARENT_OF"
"9701987B","2104480A","PARENT_OF"
"0906952B","2104480A","PARENT_OF"
"9701987B","2104480B","PARENT_OF"
"0906952B","2104480B","PARENT_OF"
"9701987B","2104480C","PARENT_OF"
"0906952B","2104480C","PARENT_OF"
"9701987B","2104482A","PARENT_OF"
"0906952B","2104482A","PARENT_OF"
"9701987B","2104482B","PARENT_OF"
"0906952B","2104482B","PARENT_OF"
"9701987B","2104483","PARENT_OF"
"0906952B","2104483","PARENT_OF"
"9701987B","2104484B","PARENT_OF"
"0906952B","2104484B","PARENT_OF"
"9701987B","2104487A","PARENT_OF"
"0906952B","2104487A","PARENT_OF"
"9701987B","2104487B","PARENT_OF"
"0906952B","2104487B","PARENT_OF"
"9701987B","2104487C","PARENT_OF"
"0906952B","2104487C","PARENT_OF"
"9701987B","2104488A","PARENT_OF"
"0906952B","2104488A","PARENT_OF"
"9701987B","2104488B","PARENT_OF"
"0906952B","2104488B","PARENT_OF"
"9701987B","2104491","PARENT_OF"
"0906952B","2104491","PARENT_OF"
"9701987B","2104492","PARENT_OF"
"0906952B","2104492","PARENT_OF"
"9701987B","2104494A","PARENT_OF"
"0906952B","2104494A","PARENT_OF"
"9701987B","2104494B","PARENT_OF"
"0906952B","2104494B","PARENT_OF"
"9701987B","2104498A","PARENT_OF"
"0906952B","2104498A","PARENT_OF"
"9701987B","2104498B","PARENT_OF"
"0906952B","2104498B","PARENT_OF"
"0702235B","2104502A","PARENT_OF"
"0802684","2104502A","PARENT_OF"
"0702235B","2104516","PARENT_OF"
"0802684","2104516","PARENT_OF"
"0702235B","2104517","PARENT_OF"
"0802684","2104517","PARENT_OF"
"0702235B","2104524A","PARENT_OF"
"0802684","2104524A","PARENT_OF"
"0702235B","2104524B","PARENT_OF"
"0802684","2104524B","PARENT_OF"
"0702235B","2104530B","PARENT_OF"
"0802684","2104530B","PARENT_OF"
"0702235B","2104535A","PARENT_OF"
"0802684","2104535A","PARENT_OF"
"0702235B","2104536B","PARENT_OF"
"0802684","2104536B","PARENT_OF"
"0702235B","2104536C","PARENT_OF"
"0802684","2104536C","PARENT_OF"
"0702235B","2104540","PARENT_OF"
"0802684","2104540","PARENT_OF"
"0702235B","2104550B","PARENT_OF"
"0802684","2104550B","PARENT_OF"
"0702235B","2104553A","PARENT_OF"
"0802684","2104553A","PARENT_OF"
"0702235B","2104553B","PARENT_OF"
"0802684","2104553B","PARENT_OF"
"0702235B","2104557A","PARENT_OF"
"0802684","2104557A","PARENT_OF"
"0702235B","2104557B","PARENT_OF"
"0802684","2104557B","PARENT_OF"
"9805147E","2104576A","PARENT_OF"
"0403128B","2104576A","PARENT_OF"
"9805147E","2104576B","PARENT_OF"
"0403128B","2104576B","PARENT_OF"
"9805147E","2104579B","PARENT_OF"
"0403128B","2104579B","PARENT_OF"
"9805147E","2104579C","PARENT_OF"
"0403128B","2104579C","PARENT_OF"
"9805147E","2104582","PARENT_OF"
"0403128B","2104582","PARENT_OF"
"9805147E","2104582B","PARENT_OF"
"0403128B","2104582B","PARENT_OF"
"9805147E","2104582C","PARENT_OF"
"0403128B","2104582C","PARENT_OF"
"9805147E","2104582D","PARENT_OF"
"0403128B","2104582D","PARENT_OF"
"9805147E","2104587A","PARENT_OF"
"0403128B","2104587A","PARENT_OF"
"9805147E","2104587B","PARENT_OF"
"0403128B","2104587B","PARENT_OF"
"9805147E","2104587C","PARENT_OF"
"0403128B","2104587C","PARENT_OF"
"9805147E","2104587D","PARENT_OF"
"0403128B","2104587D","PARENT_OF"
"9805147E","2104594A","PARENT_OF"
"0403128B","2104594A","PARENT_OF"
"9805147E","2104594B","PARENT_OF"
"0403128B","2104594B","PARENT_OF"
"9805147E","2104594C","PARENT_OF"
"0403128B","2104594C","PARENT_OF"
"9805147E","2104599A","PARENT_OF"
"0403128B","2104599A","PARENT_OF"
"9805147E","2104601A","PARENT_OF"
"0403128B","2104601A","PARENT_OF"
"9805147E","2104601B","PARENT_OF"
"0403128B","2104601B","PARENT_OF"
"9805147E","2104601C","PARENT_OF"
"0403128B","2104601C","PARENT_OF"
"9805147E","2104601D","PARENT_OF"
"0403128B","2104601D","PARENT_OF"
"9805147E","2104601E","PARENT_OF"
"0403128B","2104601E","PARENT_OF"
"9805147E","2104601F","PARENT_OF"
"0403128B","2104601F","PARENT_OF"
"9805147E","2104602A","PARENT_OF"
"0403128B","2104602A","PARENT_OF"
"9805147E","2104602B","PARENT_OF"
"0403128B","2104602B","PARENT_OF"
"9805147E","2104602D","PARENT_OF"
"0403128B","2104602D","PARENT_OF"
"9805147E","2104602E","PARENT_OF"
"0403128B","2104602E","PARENT_OF"
"9805147E","2104604A","PARENT_OF"
"0403128B","2104604A","PARENT_OF"
"9805147E","2104604B","PARENT_OF"
"0403128B","2104604B","PARENT_OF"
"9805147E","2104604C","PARENT_OF"
"0403128B","2104604C","PARENT_OF"
"9805147E","2104605B","PARENT_OF"
"0403128B","2104605B","PARENT_OF"
"9805147E","2104608A","PARENT_OF"
"0403128B","2104608A","PARENT_OF"
"9805147E","2104608B","PARENT_OF"
"0403128B","2104608B","PARENT_OF"
"9805147E","2104611B","PARENT_OF"
"0403128B","2104611B","PARENT_OF"
"9805147E","2104611C","PARENT_OF"
"0403128B","2104611C","PARENT_OF"
"9805147E","2104611D","PARENT_OF"
"0403128B","2104611D","PARENT_OF"
"9805147E","2104612A","PARENT_OF"
"0403128B","2104612A","PARENT_OF"
"9805147E","2104612B","PARENT_OF"
