id:ID,gener,par1,par2,year:int,:LABEL
"1208895A","2","9501330","CH3","2012","Plant"
"1208895B","2","9501330","CH3","2012","Plant"
"1208895C","2","9501330","CH3","2012","Plant"
"1208895D","2","9501330","CH3","2012","Plant"
"1208896","2","9716171A","9400122","2012","Plant"
"1208898","2","9716171A","9400122","2012","Plant"
"1208926A","2","9716171A","9400122","2012","Plant"
"1208933","2","9501330","CH3","2012","Plant"
"1208935","2","9501330","CH3","2012","Plant"
"1208935A","2","9501330","CH3","2012","Plant"
"1208946","2","9501330","CH3","2012","Plant"
"1208947A","2","9501330","CH3","2012","Plant"
"1208947B","2","9501330","CH3","2012","Plant"
"1208947C","2","9501330","CH3","2012","Plant"
"1208954A","2","9501330","CH3","2012","Plant"
"1208954B","2","9501330","CH3","2012","Plant"
"1208957A","2","9716171A","9400122","2012","Plant"
"1208957B","2","9716171A","9400122","2012","Plant"
"1208959A","2","9716171A","9400122","2012","Plant"
"1208959B","2","9716171A","9400122","2012","Plant"
"1208959E","2","9716171A","9400122","2012","Plant"
"1208967","2","9716171A","9400122","2012","Plant"
"1208974A","2","9716171A","9400122","2012","Plant"
"1208991A","2","9716171A","9400122","2012","Plant"
"1208991C","2","9716171A","9400122","2012","Plant"
"1209000","2","9716171A","9400122","2012","Plant"
"1209003A","2","9812905A","CH3","2012","Plant"
"1209003B","2","9812905A","CH3","2012","Plant"
"1209003C","2","9812905A","CH3","2012","Plant"
"1209003D","2","9812905A","CH3","2012","Plant"
"1209011A","2","9812905A","CH3","2012","Plant"
"1209015A","2","9812905A","CH3","2012","Plant"
"1209015B","2","9812905A","CH3","2012","Plant"
"1209026A","2","9803076C","CH3","2012","Plant"
"1209026B","2","9803076C","CH3","2012","Plant"
"1209033A","2","9501330","CH3","2012","Plant"
"1209033B","2","9501330","CH3","2012","Plant"
"1209033C","2","9501330","CH3","2012","Plant"
"1209033D","2","9501330","CH3","2012","Plant"
"1209039","2","9501330","CH3","2012","Plant"
"1209113A","2","9400248","9716171A","2012","Plant"
"1209113B","2","9400248","9716171A","2012","Plant"
"1209113C","2","9400248","9716171A","2012","Plant"
"1209115","2","9400248","9716171A","2012","Plant"
"1209117A","2","9400248","9716171A","2012","Plant"
"1209117B","2","9400248","9716171A","2012","Plant"
"1209130B","2","9400248","9716171A","2012","Plant"
"1209241A2","2","9812905A","CH3","2012","Plant"
"1209246","2","9812905A","CH3","2012","Plant"
"1209252","2","9400248","9805147E","2012","Plant"
"1209262","2","9501330","CH3","2012","Plant"
"1209263A","2","9501330","CH3","2012","Plant"
"1209263B","2","9501330","CH3","2012","Plant"
"1209271A","2","9400257","9805106A","2012","Plant"
"1209295A","2","9812905A","CH3","2012","Plant"
"1209295B","2","9812905A","CH3","2012","Plant"
"1209305","2","9501330","CH3","2012","Plant"
"1209318A","2","9400257","9805106A","2012","Plant"
"1209324A","2","9400257","9805106A","2012","Plant"
"1209331C","2","1602/7","9710342","2012","Plant"
"1209346B","2","9501330","PC108","2012","Plant"
"1209346C","2","9501330","PC108","2012","Plant"
"1209346D","2","9501330","PC108","2012","Plant"
"1209349A","2","9501330","PC108","2012","Plant"
"1209349B","2","9501330","PC108","2012","Plant"
"1209350A","2","9501330","PC108","2012","Plant"
"1209350B","2","9501330","PC108","2012","Plant"
"1209351A","2","9501330","PC108","2012","Plant"
"1209352A","2","9501330","PC108","2012","Plant"
"1209352B","2","9501330","PC108","2012","Plant"
"1209352C","2","9501330","PC108","2012","Plant"
"1209353A","2","9501330","PC108","2012","Plant"
"1209353B","2","9501330","PC108","2012","Plant"
"1209353C","2","9501330","PC108","2012","Plant"
"1209353D","2","9501330","PC108","2012","Plant"
"1209354A","2","9501330","PC108","2012","Plant"
"1209354C","2","9501330","PC108","2012","Plant"
"1209357","2","9501330","PC108","2012","Plant"
"1209358","2","9501330","PC108","2012","Plant"
"1209359B","2","9501330","PC108","2012","Plant"
"1209362A","2","9501330","PC108","2012","Plant"
"1209362B","2","9501330","PC108","2012","Plant"
"1209370","2","9501330","PC108","2012","Plant"
"1209371A","2","9501330","PC108","2012","Plant"
"1209371B","2","9501330","PC108","2012","Plant"
"1209371D","2","9501330","PC108","2012","Plant"
"1209372A","2","9501330","PC108","2012","Plant"
"1209372B","2","9501330","PC108","2012","Plant"
"1209373","2","9501330","PC108","2012","Plant"
"1209374","2","9501330","PC108","2012","Plant"
"1209375A","2","9501330","PC108","2012","Plant"
"1209375B","2","9501330","PC108","2012","Plant"
"1209376A","2","9501330","PC108","2012","Plant"
"1209376B","2","9501330","PC108","2012","Plant"
"1209383A","2","9501330","PC108","2012","Plant"
"1209383B","2","9501330","PC108","2012","Plant"
"1209385B","2","9501330","PC108","2012","Plant"
"1209388A","2","9501330","PC108","2012","Plant"
"1209388B","2","9501330","PC108","2012","Plant"
"1209390","2","9501330","PC108","2012","Plant"
"1209390A","2","9501330","PC108","2012","Plant"
"1209393","2","9501330","PC108","2012","Plant"
"1209394A","2","9501330","PC108","2012","Plant"
"1209394B","2","9501330","PC108","2012","Plant"
"1209404","2","9701987B","PC108","2012","Plant"
"1209405","2","9701987B","PC108","2012","Plant"
"1209414A","2","9701987B","PC108","2012","Plant"
"1209446A1","2","9501330","PC108","2012","Plant"
"1209447","2","9501330","PC108","2012","Plant"
"1209460A","2","9501330","PC108","2012","Plant"
"1209460B","2","9501330","PC108","2012","Plant"
"1209463","2","9501330","PC108","2012","Plant"
"1209464A","2","9501330","PC108","2012","Plant"
"1209464B","2","9501330","PC108","2012","Plant"
"1209471A","2","9501330","PC108","2012","Plant"
"1209471B","2","9501330","PC108","2012","Plant"
"1209471C","2","9501330","PC108","2012","Plant"
"1209474","2","9501330","PC108","2012","Plant"
"1209478A","2","9501330","PC108","2012","Plant"
"1209478B","2","9501330","PC108","2012","Plant"
"1209482B","2","9501330","PC108","2012","Plant"
"1209482C","2","9501330","PC108","2012","Plant"
"1209491","2","9501330","PC108","2012","Plant"
"1209493","2","9501330","PC108","2012","Plant"
"1209494","2","9501330","PC108","2012","Plant"
"1209496A","2","9501330","PC108","2012","Plant"
"1209496B","2","9501330","PC108","2012","Plant"
"1209531A","2","9501330","PC108","2012","Plant"
"1209531B","2","9501330","PC108","2012","Plant"
"1209531C","2","9501330","PC108","2012","Plant"
"1209536A","2","9501330","PC108","2012","Plant"
"1209536B","2","9501330","PC108","2012","Plant"
"1209536D","2","9501330","PC108","2012","Plant"
"1209539","2","9501330","PC108","2012","Plant"
"1209541B","2","9501330","PC108","2012","Plant"
"1209546","2","9501330","PC108","2012","Plant"
"1209555A","2","9701987B","PC108","2012","Plant"
"1209555B","2","9701987B","PC108","2012","Plant"
"1209560","2","9701987B","PC108","2012","Plant"
"1209572","2","9701987B","PC108","2012","Plant"
"1209632A","2","9701987B","PC108","2012","Plant"
"1209632B","2","9701987B","PC108","2012","Plant"
"1209657A","2","9501330","PC108","2012","Plant"
"1209657B","2","9501330","PC108","2012","Plant"
"1209657C","2","9501330","PC108","2012","Plant"
"1209661","2","9501330","PC108","2012","Plant"
"1209664A","2","9501330","PC108","2012","Plant"
"1209664B","2","9501330","PC108","2012","Plant"
"1209664C","2","9501330","PC108","2012","Plant"
"1209665B","2","9501330","PC108","2012","Plant"
"1209668","2","9501330","PC108","2012","Plant"
"1209669C","2","9501330","PC108","2012","Plant"
"1209674B","2","9501330","PC108","2012","Plant"
"1209676B","2","9501330","PC108","2012","Plant"
"1209678A","2","9501330","PC108","2012","Plant"
"1209678B","2","9501330","PC108","2012","Plant"
"1209683B","2","9501330","PC108","2012","Plant"
"1209688A","2","9501330","PC108","2012","Plant"
"1209688B","2","9501330","PC108","2012","Plant"
"1209692","2","9501330","PC108","2012","Plant"
"1209711A","2","9501330","PC108","2012","Plant"
"1209711B","2","9501330","PC108","2012","Plant"
"1209717A","2","9501330","PC108","2012","Plant"
"1209717B","2","9501330","PC108","2012","Plant"
"1209723","2","9501330","PC108","2012","Plant"
"1209728A","2","9501330","PC108","2012","Plant"
"1209728B","2","9501330","PC108","2012","Plant"
"1209728C","2","9501330","PC108","2012","Plant"
"1209731A","2","9501330","PC108","2012","Plant"
"1209731B","2","9501330","PC108","2012","Plant"
"1209732A","2","9501330","PC108","2012","Plant"
"1209732B","2","9501330","PC108","2012","Plant"
"1209737A","2","9501330","PC108","2012","Plant"
"1209737B","2","9501330","PC108","2012","Plant"
"1209759","2","9400444","9700682A","2012","Plant"
"1209784A","2","9501617","9400330","2012","Plant"
"1209784E","2","9501617","9400330","2012","Plant"
"1209847","2","9400444","9700940A","2012","Plant"
"1209848","2","9400444","9700940A","2012","Plant"
"1209852A","2","9716171A","9400330","2012","Plant"
"1209852B","2","9716171A","9400330","2012","Plant"
"1209852C","2","9716171A","9400330","2012","Plant"
"1300015B","2","9400318","9803076C","2013","Plant"
"1300018B","2","9400318","9803076C","2013","Plant"
"1300021","2","9400318","9803076C","2013","Plant"
"1300027A","2","9400318","9803076C","2013","Plant"
"1300027B","2","9400318","9803076C","2013","Plant"
"1300027C","2","9400318","9803076C","2013","Plant"
"1300028","2","9400318","9803076C","2013","Plant"
"1300029A","2","9400318","9803076C","2013","Plant"
"1300032A","2","9806490B","9803076C","2013","Plant"
"1300032B","2","9806490B","9803076C","2013","Plant"
"1300032C","2","9806490B","9803076C","2013","Plant"
"1300034A","2","9806490B","9803076C","2013","Plant"
"1300034B","2","9806490B","9803076C","2013","Plant"
"1300036","2","9806490B","9803076C","2013","Plant"
"1300039A","2","9806490B","9803076C","2013","Plant"
"1300039B","2","9806490B","9803076C","2013","Plant"
"1300039C","2","9806490B","9803076C","2013","Plant"
"1300040A","2","9806490B","9803076C","2013","Plant"
"1300040B","2","9806490B","9803076C","2013","Plant"
"1300042A","2","9806490B","9803076C","2013","Plant"
"1300042B","2","9806490B","9803076C","2013","Plant"
"1300046A","2","9806490B","9803076C","2013","Plant"
"1300046B","2","9806490B","9803076C","2013","Plant"
"1300046C","2","9806490B","9803076C","2013","Plant"
"1300047A","2","9806490B","9803076C","2013","Plant"
"1300047B","2","9806490B","9803076C","2013","Plant"
"1300047C1","2","9806490B","9803076C","2013","Plant"
"1300047C2","2","9806490B","9803076C","2013","Plant"
"1300050A","2","9806490B","9803076C","2013","Plant"
"1300050B","2","9806490B","9803076C","2013","Plant"
"1300051B","2","9806490B","9803076C","2013","Plant"
"1300054B","2","9806490B","9803076C","2013","Plant"
"1300055A","2","9806490B","9803076C","2013","Plant"
"1300055B","2","9806490B","9803076C","2013","Plant"
"1300058A","2","9806490B","9803076C","2013","Plant"
"1300058B","2","9806490B","9803076C","2013","Plant"
"1300060B","2","9806490B","9803076C","2013","Plant"
"1300061A","2","9806490B","9803076C","2013","Plant"
"1300061B","2","9806490B","9803076C","2013","Plant"
"1300065A","2","9806490B","9803076C","2013","Plant"
"1300065B","2","9806490B","9803076C","2013","Plant"
"1300066","2","9806490B","9803076C","2013","Plant"
"1300075B","2","9400318","9803076C","2013","Plant"
"1300081B","2","9400318","9803076C","2013","Plant"
"1300091A","2","9400318","9803076C","2013","Plant"
"1300091B","2","9400318","9803076C","2013","Plant"
"1300105B","2","9806490B","9803076C","2013","Plant"
"1300109A","2","9806490B","9803076C","2013","Plant"
"1300109C","2","9806490B","9803076C","2013","Plant"
"1300111A","2","9806490B","9803076C","2013","Plant"
"1300119","2","9806490B","9803076C","2013","Plant"
"1300122A","2","9806490B","9803076C","2013","Plant"
"1300122B","2","9806490B","9803076C","2013","Plant"
"1300122C","2","9806490B","9803076C","2013","Plant"
"1300123A","2","9806490B","9803076C","2013","Plant"
"1300123B","2","9806490B","9803076C","2013","Plant"
"1300127A","2","9806490B","9803076C","2013","Plant"
"1300127B","2","9806490B","9803076C","2013","Plant"
"1300127C","2","9806490B","9803076C","2013","Plant"
"1300130A","2","9806490B","9803076C","2013","Plant"
"1300130B","2","9806490B","9803076C","2013","Plant"
"1300132A1","2","9713644C","9803076C","2013","Plant"
"1300132A2","2","9713644C","9803076C","2013","Plant"
"1300132B","2","9713644C","9803076C","2013","Plant"
"1300134B","2","9713644C","9803076C","2013","Plant"
"1300139A","2","9713644C","9803076C","2013","Plant"
"1300146","2","9713644C","9803076C","2013","Plant"
"1300158A","2","9713644C","9803076C","2013","Plant"
"1300158B","2","9713644C","9803076C","2013","Plant"
"1300158C","2","9713644C","9803076C","2013","Plant"
"1300160A","2","9713644C","9803076C","2013","Plant"
"1300162C","2","9713644C","9803076C","2013","Plant"
"1300162D","2","9713644C","9803076C","2013","Plant"
"1300165","2","9713644C","9803076C","2013","Plant"
"1300230A","2","9716171A","9701987B","2013","Plant"
"1300230C","2","9716171A","9701987B","2013","Plant"
"1300233","2","9716171A","9701987B","2013","Plant"
"1300239B","2","9716171A","9701987B","2013","Plant"
"1300245A","2","9716171A","9701987B","2013","Plant"
"1300245B","2","9716171A","9701987B","2013","Plant"
"1300245C","2","9716171A","9701987B","2013","Plant"
"1300271","2","9400318","9803076C","2013","Plant"
"1300291","2","9400318","9803076C","2013","Plant"
"1300302","2","9400318","9803076C","2013","Plant"
"1300326","2","9400318","9803076C","2013","Plant"
"1300339","2","9713644C","9803076C","2013","Plant"
"1300342B","2","9400318","9803076C","2013","Plant"
"1300342C","2","9400318","9803076C","2013","Plant"
"1300355A","2","9400318","9803076C","2013","Plant"
"1300355B","2","9400318","9803076C","2013","Plant"
"1300357A","2","9400318","9803076C","2013","Plant"
"1300357B","2","9400318","9803076C","2013","Plant"
"1300357C","2","9400318","9803076C","2013","Plant"
"1300359A","2","9400318","9803076C","2013","Plant"
"1300373A","2","9400318","9803076C","2013","Plant"
"1300373B","2","9400318","9803076C","2013","Plant"
"1300380A","2","9400318","9803076C","2013","Plant"
"1300380B","2","9400318","9803076C","2013","Plant"
"1300380C","2","9400318","9803076C","2013","Plant"
"1300388A","2","9400318","9803076C","2013","Plant"
"1300409","2","9713644C","9803076C","2013","Plant"
"1300410","2","9713644C","9803076C","2013","Plant"
"1300422A","2","9713644C","9803076C","2013","Plant"
"1300422B","2","9713644C","9803076C","2013","Plant"
"1300422C","2","9713644C","9803076C","2013","Plant"
"1300422D","2","9713644C","9803076C","2013","Plant"
"1300475A","2","9716171A","9701987B","2013","Plant"
"1300475B","2","9716171A","9701987B","2013","Plant"
"1300483","2","9716171A","9701987B","2013","Plant"
"1300488A","2","9716171A","9701987B","2013","Plant"
"1300488B","2","9716171A","9701987B","2013","Plant"
"1300489A","2","9716171A","9701987B","2013","Plant"
"1300489B","2","9716171A","9701987B","2013","Plant"
"1300504A","2","9716171A","9701987B","2013","Plant"
"1300504B","2","9716171A","9701987B","2013","Plant"
"1300518B","2","9716171A","9701987B","2013","Plant"
"1300520","2","9716171A","9701987B","2013","Plant"
"1300535","2","9716171A","9701987B","2013","Plant"
"1300536","2","9501521","9501529B","2013","Plant"
"1300538A","2","9716171A","9701987B","2013","Plant"
"1300538B","2","9716171A","9701987B","2013","Plant"
"1300542","2","9713644C","9803076C","2013","Plant"
"1300544A","2","9713644C","9803076C","2013","Plant"
"1300549A","2","9713644C","9803076C","2013","Plant"
"1300549B","2","9713644C","9803076C","2013","Plant"
"1300549D","2","9713644C","9803076C","2013","Plant"
"1300558","2","9713644C","9803076C","2013","Plant"
"1300595A","2","9709297A","9803076C","2013","Plant"
"1300595B","2","9709297A","9803076C","2013","Plant"
"1300595C","2","9709297A","9803076C","2013","Plant"
"1300625A","2","9400253","9803076C","2013","Plant"
"1300625B","2","9400253","9803076C","2013","Plant"
"1300635","2","9400253","9803076C","2013","Plant"
"1300650","2","9716171A","9701987B","2013","Plant"
"1300659A","2","9716171A","9701987B","2013","Plant"
"1300659B","2","9716171A","9701987B","2013","Plant"
"1300667A","2","9716171A","9701987B","2013","Plant"
"1300667B","2","9716171A","9701987B","2013","Plant"
"1300710A","2","9713644C","9803076C","2013","Plant"
"1300710B","2","9713644C","9803076C","2013","Plant"
"1300710C","2","9713644C","9803076C","2013","Plant"
"1300723","2","9713644C","9701987B","2013","Plant"
"1300736A","2","9713644C","9701987B","2013","Plant"
"1300736B","2","9713644C","9701987B","2013","Plant"
"1300738","2","9713644C","9701987B","2013","Plant"
"1300739A","2","9713644C","9701987B","2013","Plant"
"1300739B","2","9713644C","9701987B","2013","Plant"
"1300802","2","9400253","9803076C","2013","Plant"
"1300823","2","9400253","9803076C","2013","Plant"
"1300834B","2","9709297A","9803076C","2013","Plant"
"1300850","2","9709297A","9803076C","2013","Plant"
"1300862A","2","9709297A","9803076C","2013","Plant"
"1300862B","2","9709297A","9803076C","2013","Plant"
"1300862C","2","9709297A","9803076C","2013","Plant"
"1300864A","2","9709297A","9803076C","2013","Plant"
"1300864B","2","9709297A","9803076C","2013","Plant"
"1300864C","2","9709297A","9803076C","2013","Plant"
"1300877","2","9709297A","9803076C","2013","Plant"
"1300881","2","9709297A","9803076C","2013","Plant"
"1301042","2","9716171A","9803076C","2013","Plant"
"1301047A","2","9716171A","9803076C","2013","Plant"
"1301052","2","9716171A","9803076C","2013","Plant"
"1301068A","2","9716171A","9803076C","2013","Plant"
"1301068B","2","9716171A","9803076C","2013","Plant"
"1301072A","2","9400318","9803076C","2013","Plant"
"1301072D","2","9400318","9803076C","2013","Plant"
"1301079A","2","9400318","9803076C","2013","Plant"
"1301079B","2","9400318","9803076C","2013","Plant"
"1301083B","2","9400318","9803076C","2013","Plant"
"1301092","2","9400318","9803076C","2013","Plant"
"1301098A","2","9400318","9803076C","2013","Plant"
"1301098B","2","9400318","9803076C","2013","Plant"
"1301101A","2","9400253","9803076C","2013","Plant"
"1301101B","2","9400253","9803076C","2013","Plant"
"1301117","2","9400253","9803076C","2013","Plant"
"1301135A","2","9400253","9400740","2013","Plant"
"1301135B","2","9400253","9400740","2013","Plant"
"1301135C","2","9400253","9400740","2013","Plant"
"1301141A","2","9400253","9400740","2013","Plant"
"1301141B","2","9400253","9400740","2013","Plant"
"1301146","2","9400253","9400740","2013","Plant"
"1301174","2","9716171A","9803076C","2013","Plant"
"1301175A","2","9716171A","9803076C","2013","Plant"
"1301175B","2","9716171A","9803076C","2013","Plant"
"1301189","2","9716171A","9803076C","2013","Plant"
"1301198","2","9716171A","9803076C","2013","Plant"
"1301208A","2","9709297A","9803076C","2013","Plant"
"1301208C","2","9709297A","9803076C","2013","Plant"
"1301210A","2","9709297A","9803076C","2013","Plant"
"1301228","2","9709297A","9803076C","2013","Plant"
"1301228A","2","9709297A","9803076C","2013","Plant"
"1301233A","2","9709297A","9803076C","2013","Plant"
"1301233B","2","9709297A","9803076C","2013","Plant"
"1301257","2","9400318","9400740","2013","Plant"
"1301302B","2","9400318","9400740","2013","Plant"
"1301302D","2","9400318","9400740","2013","Plant"
"1301314A","2","9400253","9803854A","2013","Plant"
"1301320","2","9400253","9803854A","2013","Plant"
"1301324","2","9400253","9803854A","2013","Plant"
"1301351A","2","9716171A","9803854A","2013","Plant"
"1301374","2","9716171A","9803854A","2013","Plant"
"1301390","2","9713644C","9707087A","2013","Plant"
"1301391A","2","9713644C","9707087A","2013","Plant"
"1301391B","2","9713644C","9707087A","2013","Plant"
"1301393A","2","9713644C","9707087A","2013","Plant"
"1301393B","2","9713644C","9707087A","2013","Plant"
"1301394C","2","9713644C","9707087A","2013","Plant"
"1301400A","2","9713644C","9707087A","2013","Plant"
"1301400B","2","9713644C","9707087A","2013","Plant"
"1301410A","2","9713644C","9707087A","2013","Plant"
"1301420","2","9713644C","9707087A","2013","Plant"
"1301423","2","9713644C","9707087A","2013","Plant"
"1301424","2","9713644C","9707087A","2013","Plant"
"1301437A","2","9713644C","9707087A","2013","Plant"
"1301437B","2","9713644C","9707087A","2013","Plant"
"1301440A","2","9713644C","9707087A","2013","Plant"
"1301440B","2","9713644C","9707087A","2013","Plant"
"1301441","2","9709297A","9707087A","2013","Plant"
"1301462A","2","9713644C","9803854A","2013","Plant"
"1301462B","2","9713644C","9803854A","2013","Plant"
"1301474","2","9713644C","9803854A","2013","Plant"
"1301492","2","9713644C","9803854A","2013","Plant"
"1301497A","2","9713644C","9803854A","2013","Plant"
"1301499B","2","9713644C","9803854A","2013","Plant"
"1301518","2","9713644C","9803854A","2013","Plant"
"1301528B","2","9400318","9400740","2013","Plant"
"1301534A","2","9400318","9400740","2013","Plant"
"1301534B","2","9400318","9400740","2013","Plant"
"1301570A","2","9400318","9400740","2013","Plant"
"1301589B","2","9400318","9400740","2013","Plant"
"1301634","2","9400318","9400740","2013","Plant"
"1301641A","2","9400318","9400740","2013","Plant"
"1301641B","2","9400318","9400740","2013","Plant"
"1301656A","2","9806490B","9701475B","2013","Plant"
"1301656B","2","9806490B","9701475B","2013","Plant"
"1301753B","2","9709297A","9707087A","2013","Plant"
"1301753C","2","9709297A","9707087A","2013","Plant"
"1301782","2","9709297A","9707087A","2013","Plant"
"1301809A","2","9716171A","9803854A","2013","Plant"
"1301809B","2","9716171A","9803854A","2013","Plant"
"1301815","2","9716171A","9803854A","2013","Plant"
"1301817A","2","9716171A","9803854A","2013","Plant"
"1301832","2","9716171A","9803854A","2013","Plant"
"1301834A","2","9716171A","9803854A","2013","Plant"
"1301865A","2","9716171A","9803854A","2013","Plant"
"1301865B","2","9716171A","9803854A","2013","Plant"
"1301871B","2","9716171A","9701475B","2013","Plant"
"1301871C","2","9716171A","9701475B","2013","Plant"
"1301888","2","9716171A","9701475B","2013","Plant"
"1301898A","2","9716171A","9701475B","2013","Plant"
"1301910","2","9400238","9400740","2013","Plant"
"1301929","2","9400238","9400740","2013","Plant"
"1301933B","2","9400238","9400740","2013","Plant"
"1301972","2","9806490B","9701475B","2013","Plant"
"1301993B","2","9806490B","9701475B","2013","Plant"
"1301993C","2","9806490B","9701475B","2013","Plant"
"1302000","2","9806490B","9701475B","2013","Plant"
"1302016A","2","9713644C","9803854A","2013","Plant"
"1302016B","2","9713644C","9803854A","2013","Plant"
"1302024A","2","9713644C","9803854A","2013","Plant"
"1302024B","2","9713644C","9803854A","2013","Plant"
"1302024C","2","9713644C","9803854A","2013","Plant"
"1302038A","2","9713644C","9803854A","2013","Plant"
"1302043A","2","9713644C","9803854A","2013","Plant"
"1302043B","2","9713644C","9803854A","2013","Plant"
"1302043C","2","9713644C","9803854A","2013","Plant"
"1302047A","2","9713644C","9803854A","2013","Plant"
"1302047B","2","9713644C","9803854A","2013","Plant"
"1302047C1","2","9713644C","9803854A","2013","Plant"
"1302047C2","2","9713644C","9803854A","2013","Plant"
"1302056A","2","9400253","9803854A","2013","Plant"
"1302056B","2","9400253","9803854A","2013","Plant"
"1302056C","2","9400253","9803854A","2013","Plant"
"1302110A","2","9709297A","9803854A","2013","Plant"
"1302110B","2","9709297A","9803854A","2013","Plant"
"1302153","2","9400238","9400740","2013","Plant"
"1302177","2","9400238","9400740","2013","Plant"
"1302197A","2","9400238","9400740","2013","Plant"
"1302197B","2","9400238","9400740","2013","Plant"
"1302302A","2","9501634","9803854A","2013","Plant"
"1302302B","2","9501634","9803854A","2013","Plant"
"1302304","2","000014B","9400310","2013","Plant"
"1302313","2","9501634","9803854A","2013","Plant"
"1302318A","2","9501634","9803854A","2013","Plant"
"1302318B","2","9501634","9803854A","2013","Plant"
"1302383","2","9400253","9400740","2013","Plant"
"1302399A","2","9400253","9400740","2013","Plant"
"1302403A","2","9400253","9400740","2013","Plant"
"1302403B","2","9400253","9400740","2013","Plant"
"1302403C","2","9400253","9400740","2013","Plant"
"1302406","2","9400253","9400740","2013","Plant"
"1302420A","2","9400253","9400740","2013","Plant"
"1302420B","2","9400253","9400740","2013","Plant"
"1302451B","2","9400318","9701475B","2013","Plant"
"1302459A","2","9400318","9701475B","2013","Plant"
"1302459B","2","9400318","9701475B","2013","Plant"
"1302459C","2","9400318","9701475B","2013","Plant"
"1302459D","2","9400318","9701475B","2013","Plant"
"1302462A","2","9400318","9701475B","2013","Plant"
"1302501A","2","9806490B","9701475B","2013","Plant"
"1302507","2","9806490B","9701475B","2013","Plant"
"1302508A","2","9806490B","9701475B","2013","Plant"
"1302508B","2","9806490B","9701475B","2013","Plant"
"1302645","2","9713644C","9803076C","2013","Plant"
"1302656","2","9713644C","9803076C","2013","Plant"
"1302660A","2","9713644C","9803076C","2013","Plant"
"1302660B","2","9713644C","9803076C","2013","Plant"
"1302662A","2","9713644C","9803076C","2013","Plant"
"1302671A","2","9713644C","9803076C","2013","Plant"
"1302671C","2","9713644C","9803076C","2013","Plant"
"1302671D","2","9713644C","9803076C","2013","Plant"
"1302673","2","9713644C","9803076C","2013","Plant"
"1302677","2","9713644C","9803076C","2013","Plant"
"1302683A","2","9713644C","9803076C","2013","Plant"
"1302683B","2","9713644C","9803076C","2013","Plant"
"1302683C","2","9713644C","9803076C","2013","Plant"
"1302684","2","9713644C","9803076C","2013","Plant"
"1302688","2","9713644C","9803076C","2013","Plant"
"1302700","2","9713644C","9803076C","2013","Plant"
"1302758A","2","9716171A","9701475B","2013","Plant"
"1302758B","2","9716171A","9701475B","2013","Plant"
"1302772B","2","9400238","9803076C","2013","Plant"
"1302844A","2","9400318","9701987B","2013","Plant"
"1302848A","2","9400318","9701987B","2013","Plant"
"1302848B","2","9400318","9701987B","2013","Plant"
"1302848C","2","9400318","9701987B","2013","Plant"
"1302848D","2","9400318","9701987B","2013","Plant"
"1302856A","2","9400318","9701987B","2013","Plant"
"1302856B","2","9400318","9701987B","2013","Plant"
"1302857B","2","9400318","9701987B","2013","Plant"
"1302905A","2","9713644C","9701987B","2013","Plant"
"1302911","2","9713644C","9701987B","2013","Plant"
"1302913A","2","9713644C","9701987B","2013","Plant"
"1302913B","2","9713644C","9701987B","2013","Plant"
"1303044A","2","9713644C","9701987B","2013","Plant"
"1303044B","2","9713644C","9701987B","2013","Plant"
"1303046A","2","9803854A","9909777B","2013","Plant"
"1303046B","2","9713644C","9701987B","2013","Plant"
"1303049A","2","9713644C","9701987B","2013","Plant"
"1303049B","2","9713644C","9701987B","2013","Plant"
"1303062A","2","9713644C","9701987B","2013","Plant"
"1303062B","2","9713644C","9701987B","2013","Plant"
"1303067","2","9713644C","9701987B","2013","Plant"
"1303078A","2","9713644C","9701987B","2013","Plant"
"1303078B","2","9713644C","9701987B","2013","Plant"
"1303080A","2","9713644C","9701987B","2013","Plant"
"1303108","2","9806490B","9701987B","2013","Plant"
"1303111A","2","9400318","9707087A","2013","Plant"
"1303111B","2","9400318","9707087A","2013","Plant"
"1303111C","2","9400318","9707087A","2013","Plant"
"1303117A","2","9400318","9707087A","2013","Plant"
"1303121C","2","9400318","9707087A","2013","Plant"
"1303122A","2","9400318","9707087A","2013","Plant"
"1303122B","2","9400318","9707087A","2013","Plant"
"1303128A","2","9400318","9707087A","2013","Plant"
"1303128B","2","9400318","9707087A","2013","Plant"
"1303130A","2","9400318","9707087A","2013","Plant"
"1303130B","2","9400318","9707087A","2013","Plant"
"1303135A","2","9400318","9707087A","2013","Plant"
"1303135B","2","9400318","9707087A","2013","Plant"
"1303136A","2","9400318","9707087A","2013","Plant"
"1303136B","2","9400318","9707087A","2013","Plant"
"1303136C","2","9400318","9707087A","2013","Plant"
"1303142","2","9400318","9707087A","2013","Plant"
"1303143B","2","9400318","9707087A","2013","Plant"
"1303148A","2","9400318","9707087A","2013","Plant"
"1303148B","2","9400318","9707087A","2013","Plant"
"1303155B","2","9400318","9707087A","2013","Plant"
"1303157B","2","9400318","9707087A","2013","Plant"
"1303157C","2","9400318","9707087A","2013","Plant"
"1303163A","2","9709297A","9803076C","2013","Plant"
"1303179","2","9709297A","9803076C","2013","Plant"
"1303317A","2","9713644C","9803854A","2013","Plant"
"1303317B","2","9713644C","9803854A","2013","Plant"
"1303317C","2","9713644C","9803854A","2013","Plant"
"1303362A","2","9400253","9501524A","2013","Plant"
"1303362B","2","9400253","9501524A","2013","Plant"
"1303362C","2","9400253","9501524A","2013","Plant"
