ID	Female_parent	Male_parent
1604362a	9805110a	0702825
1604362b	9805110a	0702825
1604364a	9805110a	0702825
1604364b	9805110a	0702825
1604368a	9805110a	0702825
1604368b	9805110a	0702825
1604368c	9805110a	0702825
1604378b	9804585a	0708312c
1604378c	9804585a	0708312c
1604384a	9804585a	0708312c
1604385a	9804585a	0708312c
1604391a	9804585a	0708312c
1604391b	9804585a	0708312c
1604395a	9804585a	0708312c
1604395b	9804585a	0708312c
1604395d	9804585a	0708312c
1604405a	9804585a	0708312c
1604405b	9804585a	0708312c
1604405c	9804585a	0708312c
1604405d	9804585a	0708312c
1604405f	9804585a	0708312c
1604465a	9804585a	0708312c
1604465b	9804585a	0708312c
1604473a	9804585a	0708312c
1604473b	9804585a	0708312c
1604513a	1602/7	0708312c
1604513b	1602/7	0708312c
1604513c	1602/7	0708312c
1604538a	1602/7	0708312c
1604538b	1602/7	0708312c
1604538c	1602/7	0708312c
1604546a	1602/7	0708312c
1604547a	1602/7	0708312c
1604547b	1602/7	0708312c
1604548a	1602/7	0708312c
1604548b	1602/7	0708312c
1604555a	9804585a	0708312c
1604555b	9804585a	0708312c
1604558b	9804585a	0708312c
1604566a	9804585a	0708312c
1604566c	9804585a	0708312c
1604635a	9400122	0708004a
1604635b	9400122	0708004a
1604657a	9400122	0708004a
1604657b	9400122	0708004a
1604658a	9400122	0708004a
1604658b	9400122	0708004a
1604673a	9400430	0710225b
1604673b	9400430	0710225b
1604673d	9400430	0710225b
1604683a	9400430	0710225b
1604683b	9400430	0710225b
1604689a	9400430	0710225b
1604689b	9400430	0710225b
1604690a	9400430	0710225b
1604690b	9400430	0710225b
1604724a	1602/7	0707485b
1604724b	1602/7	0707485b
1604799a	9400430	0710225b
1604829a	1602/7	0707485b
1604829b	1602/7	0707485b
1604836b	9804585a	0707485b
1604838a	9804585a	0707485b
1604851a	9501617	0708004a
1604851b	9501617	0708004a
1604851c	9501617	0708004a
1604858a	9501617	0708004a
1604858b	9501617	0708004a
1604868a	9501617	0708004a
1604868b	9501617	0708004a
1604868c	9501617	0708004a
1604868d	9501617	0708004a
1604887a	9501617	0708004a
1604887b	9501617	0708004a
1604887c	9501617	0708004a
1604887d	9501617	0708004a
1604910c	9501521	0702235b
1604910d	9501521	0702235b
1604921a	9400430	0702235b
1604921d	9400430	0702235b
1604922a	9400430	0702235b
1604937a	9400430	0702235b
1604937b	9400430	0702235b
1604938a	9400430	0702235b
1604938b	9400430	0702235b
1604938c	9400430	0702235b
1604940b	9400430	0702235b
1604942a	9400430	0702235b
1604942b	9400430	0702235b
1604942c	9400430	0702235b
1605020a	9805110a	0702825
1605020b	9805110a	0702825
1605020c	9805110a	0702825
1605020d	9805110a	0702825
1605021a	9805110a	0702825
1605023a	9805110a	0702825
1605023b	9805110a	0702825
1605023c	9805110a	0702825
1605027a	9805110a	0702825
1605029a	9805110a	0702825
1605029b	9805110a	0702825
1605033a	9805110a	0702825
1605033b	9805110a	0702825
1605034a	9805110a	0702825
1605034b	9805110a	0702825
1605039a	9805110a	0702825
1605039b	9805110a	0702825
1605039c	9805110a	0702825
1605039d	9805110a	0702825
1605074a	9400430	0710225b
1605074b	9400430	0710225b
1605074c	9400430	0710225b
1605096a	9400122	0710225b
1605096c	9400122	0710225b
1605104a	9400122	0710225b
1605104b	9400122	0710225b
1605114a	9501818a	0708312c
1605114b	9501818a	0708312c
1605173a	9400122	0710225b
1605173b	9400122	0710225b
1605173c	9400122	0710225b
1605181a	9803076c	0701947a
1605181b	9803076c	0701947a
1605186b	9803076c	0701947a
1605188a	9803076c	0701947a
1605188b	9803076c	0701947a
1605192a	9803076c	0701947a
1605192b	9803076c	0701947a
1605192c	9803076c	0701947a
1605195a	9803076c	0701947a
1605195b	9803076c	0701947a
1605199a	9803076c	0701947a
1605199c	9803076c	0701947a
1605200a	9803076c	0701947a
1605200b	9803076c	0701947a
1605200c	9803076c	0701947a
1605206a	9805110a	0702825
1605206b	9805110a	0702825
1605207a	9805110a	0702825
1605207b	9805110a	0702825
1605213a	9805110a	0702825
1605213b	9805110a	0702825
1605217a	9805110a	0702825
1605217b	9805110a	0702825
1605217c	9805110a	0702825
1605240a	9805110a	0702825
1605240b	9805110a	0702825
1605244a	9806490b	0701947a
1605270a	0701947a	9400223
1605270b	0701947a	9400223
1605326a	9806490b	0701947a
1605326b	9806490b	0701947a
1605329a	9806490b	0701947a
1605329b	9806490b	0701947a
1605333a	9806490b	0701947a
1605359a	0708312c	9804585a
1605366a	0708312c	9804585a
1605366b	0708312c	9804585a
1605366c	0708312c	9804585a
1605368a	0708312c	9804585a
1605368b	0708312c	9804585a
1605368c	0708312c	9804585a
1605369c	0708312c	9804585a
1605370b	0708312c	9804585a
1605372a	0708312c	9804585a
1605372b	0708312c	9804585a
1605377a	0708312c	9804585a
1605377b	0708312c	9804585a
1605380a	0708312c	9804585a
1605380b	0708312c	9804585a
1605382a	0708312c	9804585a
1605382b	0708312c	9804585a
1605382c	0708312c	9804585a
1605385c	0708312c	9804585a
1605386a	0708312c	9804585a
1605386b	0708312c	9804585a
1605387a	0708312c	9804585a
1605393a	C12	0700113a
1605395a	C12	0700113a
1605396a	C12	0700113a
1605396b	C12	0700113a
1605399a	C12	0700113a
1605399b	C12	0700113a
1605401a	C12	0700113a
1605401b	C12	0700113a
1605401c	C12	0700113a
1605401e	C12	0700113a
1605409b	C12	0700113a
1605410a	C12	0700113a
1605410b	C12	0700113a
1605410c	C12	0700113a
1605445a	9400430	0702235b
1605445b	9400430	0702235b
1605447c	9400430	0702235b
1605447d	9400430	0702235b
1605447e	9400430	0702235b
1605447f	9400430	0702235b
1605466a	9501521	0702235b
1605466b	9501521	0702235b
1605477a	9501521	0702235b
1605480b	9501521	0702235b
1605485a	9501521	0702235b
1605485b	9501521	0702235b
1605485c	9501521	0702235b
1605486a	9501521	0702235b
1605486b	9501521	0702235b
1605508a	9400122	0710225b
1605508b	9400122	0710225b
1605513a	9501521	0702235b
1605513b	9501521	0702235b
1605514a	9501521	0702235b
1605514b	9501521	0702235b
1605514c	9501521	0702235b
1605585a	0701947a	9501702
1605585b	0701947a	9501702
1605590a	0701947a	9501702
1605590b	0701947a	9501702
1605592b	9804585a	0707485b
1605593a	9804585a	0707485b
1605593b	9804585a	0707485b
1605597a	9804585a	0707485b
1605598a	9804585a	0707485b
1605599c	9804585a	0707485b
1605600b	9804585a	0707485b
1605607a	9804585a	0707485b
1605607b	9804585a	0707485b
1605646b	0701947a	9400223
1605749a	0701947a	9501702
1605749b	0701947a	9501702
1605749c	0701947a	9501702
1605760a	0701947a	9501702
1605760d	0701947a	9501702
1605792a	0708004a	9400223
1605792b	0708004a	9400223
1605796c	0708004a	9400223
1605803a	0708004a	9400223
1605803b	0708004a	9400223
1605803c	0708004a	9400223
1605893a	9501617	0710225b
1605893b	9501617	0710225b
1605893c	9501617	0710225b
1605894a	9501617	0710225b
1605894b	9501617	0710225b
1605894c	9501617	0710225b
1605894d	9501617	0710225b
1605894e	9501617	0710225b
1605898a	9501617	0710225b
1605898b	9501617	0710225b
1605905a	9501617	0710225b
1605905b	9501617	0710225b
1605910a	9501617	0710225b
1605910b	9501617	0710225b
1605910c	9501617	0710225b
1605910d	9501617	0710225b
1605910e	9501617	0710225b
1605923a	9400122	0708004a
1605924a1	9400122	0708004a
1605924a2	9400122	0708004a
1605924b	9400122	0708004a
1605941b	9400122	0708004a
1605941c	9400122	0708004a
1605951a	9400122	0708004a
1605951b	9400122	0708004a
1605952a	9400122	0708004a
1605952b	9400122	0708004a
1606013b	0702235b	9803854a
1606013c	0702235b	9803854a
1606014a1	0702235b	9803854a
1606014a2	0702235b	9803854a
1606022a	0702235b	9803854a
1606022b	0702235b	9803854a
1606041a	C12	0700113a
1606041b	C12	0700113a
1606042a	C12	0700113a
1606042b	C12	0700113a
1606043d	C12	0700113a
1606044a	C12	0700113a
1606044b	C12	0700113a
1606045a	C12	0700113a
1606045b	C12	0700113a
1606045c	C12	0700113a
1606047a	C12	0700113a
1606047b	C12	0700113a
1606048a	C12	0700113a
1606048c	C12	0700113a
1606048d	C12	0700113a
1606049a	C12	0700113a
1606049b	C12	0700113a
1606049d	C12	0700113a
1606050a	C12	0700113a
1606050b	C12	0700113a
1606050c	C12	0700113a
1606050d	C12	0700113a
1606050e	C12	0700113a
1606051a	C12	0700113a
1606051c	C12	0700113a
1606053a	C12	0700113a
1606053b	C12	0700113a
1606053c	C12	0700113a
1606053d	C12	0700113a
1606059a	C12	0700113a
1606059b	C12	0700113a
1606059c	C12	0700113a
1606059d	C12	0700113a
1606059e	C12	0700113a
1606065a	C12	0700113a
1606065b	C12	0700113a
1606065c	C12	0700113a
1606067b	C12	0700113a
1606067c	C12	0700113a
1606067d	C12	0700113a
1606069a	C12	0700113a
1606069b	C12	0700113a
1606069c	C12	0700113a
1606147a	0701947a	9501702
1606147b	0701947a	9501702
1606147c	0701947a	9501702
1606184a	0701947a	9501702
1606184b	0701947a	9501702
1606192a	9803076c	0701947a
1606192b	9803076c	0701947a
1606193a	9803076c	0701947a
1606193b	9803076c	0701947a
1606195a	9803076c	0701947a
1606195b	9803076c	0701947a
1606200a	9803076c	0701947a
1606200b	9803076c	0701947a
1606202a	9803076c	0701947a
1606202b	9803076c	0701947a
1606203a	9803076c	0701947a
1606203b	9803076c	0701947a
1606203c	9803076c	0701947a
1606204a	9803076c	0701947a
1606204b	9803076c	0701947a
1606206a	9803076c	0701947a
1606206b	9803076c	0701947a
1606206c	9803076c	0701947a
1606206d	9803076c	0701947a
1606206e	9803076c	0701947a
1606210a	9803076c	0701947a
1606210b	9803076c	0701947a
1606210c	9803076c	0701947a
1606212a	9803076c	0701947a
1606212b	9803076c	0701947a
1606212c	9803076c	0701947a
1606218a	9803076c	0701947a
1606218b	9803076c	0701947a
1606218c	9803076c	0701947a
1606241a	9501617	0710225b
1606241b	9501617	0710225b
1606241c	9501617	0710225b
1606241d	9501617	0710225b
1606248a	9501617	0710225b
1606248b	9501617	0710225b
1606248c	9501617	0710225b
1606251/2	9501617	0710225b
1606251a1	9501617	0710225b
1606254a	9501617	0710225b
1606254b	9501617	0710225b
1606256a	9501617	0710225b
1606256b	9501617	0710225b
1606256c	9501617	0710225b
1606256d	9501617	0710225b
1606256e	9501617	0710225b
1606258a	9501617	0710225b
1606258b	9501617	0710225b
1606258c	9501617	0710225b
1606258d	9501617	0710225b
1606266a	9501617	0710225b
1606267a	9501617	0710225b
1606267b	9501617	0710225b
1606270b	9501617	0710225b
1606317a	9400942	0702825
1606317b	9400942	0702825
1606321a	9805110a	0702825
1606321b	9805110a	0702825
1606321c	9805110a	0702825
1606322a	9805110a	0702825
1606322b	9805110a	0702825
1606323a	9805110a	0702825
1606323b	9805110a	0702825
1606323c	9805110a	0702825
1606324a	9805110a	0702825
1606324b	9805110a	0702825
1606325a	9805110a	0702825
1606325b	9805110a	0702825
1606325c	9805110a	0702825
1606325d	9805110a	0702825
1606326a	9805110a	0702825
1606327b	9805110a	0702825
1606329a	9805110a	0702825
1606329b	9805110a	0702825
1606329c	9805110a	0702825
1606329d	9805110a	0702825
1606329e	9805110a	0702825
1606333a	9805110a	0702825
1606333b	9805110a	0702825
1606333c	9805110a	0702825
1606337a	9805110a	0702825
1606340a	9805110a	0702825
1606340b	9805110a	0702825
1606341a	9501617	0708004a
1606341b	9501617	0708004a
1606341c	9501617	0708004a
1606341d	9501617	0708004a
1606341e	9501617	0708004a
1606341f	9501617	0708004a
1606342a	9501617	0708004a
1606342b	9501617	0708004a
1606342c	9501617	0708004a
1606342d	9501617	0708004a
1606342e	9501617	0708004a
1606342f	9501617	0708004a
1606343a	9501617	0708004a
1606344a	9501617	0708004a
1606344b	9501617	0708004a
1606344c	9501617	0708004a
1606344d	9501617	0708004a
1606345a	9501617	0708004a
1606345b	9501617	0708004a
1606345c	9501617	0708004a
1606346a	9501617	0708004a
1606346b	9501617	0708004a
1606346c	9501617	0708004a
1606347a	9501617	0708004a
1606347b	9501617	0708004a
1606347c	9501617	0708004a
1606348d	9501617	0708004a
1606348e	9501617	0708004a
1606352a	9501617	0708004a
1606352b	9501617	0708004a
1606352c	9501617	0708004a
1606352d	9501617	0708004a
1606352e	9501617	0708004a
1606353a	9501617	0708004a
1606358a	9501617	0708004a
1606358b	9501617	0708004a
1606358c	9501617	0708004a
1606364a	9501617	0708004a
1606364b	9501617	0708004a
1606364c	9501617	0708004a
1606368a	9501617	0708004a
1606368b	9501617	0708004a
1606368c	9501617	0708004a
1606368d	9501617	0708004a
1606369a	9501617	0708004a
1606369b	9501617	0708004a
1606369c	9501617	0708004a
1606369d	9501617	0708004a
1606369e	9501617	0708004a
1606383b	0701947a	9501702
1606401a	9501521	0702856b
1606408a	9501521	0702856b
1606408b	9501521	0702856b
1606413a	C12	0700113a
1606414a	C12	0700113a
1606414b	C12	0700113a
1606414c	C12	0700113a
1606414d	C12	0700113a
1606415a	C12	0700113a
1606415b	C12	0700113a
1606415c	C12	0700113a
1606416a	C12	0700113a
1606416b	C12	0700113a
1606417c	C12	0700113a
1606420a	C12	0700113a
1606420b	C12	0700113a
1606421a	C12	0700113a
1606421b	C12	0700113a
1606422a	C12	0700113a
1606422b	C12	0700113a
1606422c	C12	0700113a
1606423a	C12	0700113a
1606423b	C12	0700113a
1606424a	C12	0700113a
1606424b	C12	0700113a
1606425a	C12	0700113a
1606425b	C12	0700113a
1606425c	C12	0700113a
1606425d	C12	0700113a
1606428a	C12	0700113a
1606428b	C12	0700113a
1606429a	C12	0700113a
1606429b	C12	0700113a
1606429c	C12	0700113a
1606429d	C12	0700113a
1606431a	C12	0702856b
1606431b	C12	0702856b
1606431c	C12	0702856b
1606431d	C12	0702856b
1606431e	C12	0702856b
1606434a	C12	0702856b
1606434b	C12	0702856b
1606434c	C12	0702856b
1606435a	C12	0702856b
1606436a	C12	0702856b
1606436b	C12	0702856b
1606436c	C12	0702856b
1606436e	C12	0702856b
1606438a	C12	0702856b
1606438b	C12	0702856b
1606440a	C12	0702856b
1606440b	C12	0702856b
1606440c	C12	0702856b
1606443a	C12	0702856b
1606443b	C12	0702856b
1606443c	C12	0702856b
1606444a	C12	0702856b
1606444b	C12	0702856b
1606450i	C12	0702856b
1606454a	9806490b	0701947a
1606454b	9806490b	0701947a
1606457b	9806490b	0701947a
1606471a	0708004a	9400223
1606471b	0708004a	9400223
1606472b	0708004a	9400223
1606511a	C12	0700113a
1606511b	C12	0700113a
1606512a	C12	0700113a
1606512b	C12	0700113a
1606512c	C12	0700113a
1606515a	C12	0700113a
1606515c	C12	0700113a
1606551a	C12	0702856b
1606551b	C12	0702856b
1606551c	C12	0702856b
1606551d	C12	0702856b
1606553a	C12	0702856b
1606553b	C12	0702856b
1606554a	C12	0702856b
1606554b	C12	0702856b
1606554c	C12	0702856b
1606557a	C12	0702856b
1606557b	C12	0702856b
1606558a	C12	0702856b
1606558b	C12	0702856b
1606581a	C12	0700113a
1606581b	C12	0700113a
1606583a	C12	0700113a
1606583b	C12	0700113a
1606586c	C12	0700113a
1606647a	9501521	0702856b
1606647b	9501521	0702856b
1606647c	9501521	0702856b
1606647d	9501521	0702856b
1606647e	9501521	0702856b
1606701b	9501521	0702856b
1606701c	9501521	0702856b
1606703a	9501521	0702856b
1606703b	9501521	0702856b
1606704a	9501521	0702856b
1606710a	9501521	0702856b
1606710b	9501521	0702856b
1606780a	C12	0702856b
1606780b	C12	0702856b
1606780c	C12	0702856b
1606780d	C12	0702856b
1606784a	C12	0702856b
1606784b	C12	0702856b
1606784c	C12	0702856b
1606788a	C12	0702856b
1606788b	C12	0702856b
1606788c	C12	0702856b
1606788d	C12	0702856b
1606791a	C12	0702856b
1606794b	C12	0702856b
1606796a	C12	0702856b
1606796b	C12	0702856b
1606796c	C12	0702856b
1606797a	C12	0702856b
1606797b	C12	0702856b
1606801b	C12	0702856b
1606801c	C12	0702856b
1606804b	C12	0702856b
1606805a	C12	0702856b
1606805b	C12	0702856b
1606806a	C12	0702856b
1606806b	C12	0702856b
1606809a	C12	0702856b
1606819a	9501521	0702856b
1606820a	9501521	0702856b
1606820b	9501521	0702856b
1606830a	9501521	0702856b
1606830b	9501521	0702856b
1606830c	9501521	0702856b
1606830d	9501521	0702856b
1606861a	C12	0700113a
1606861b	C12	0700113a
1606868a	C12	0700113a
1606868b	C12	0700113a
1606868c	C12	0700113a
1606871a	C12	0700113a
1606871b	C12	0700113a
1606871d	C12	0700113a
1606871e	C12	0700113a
1606871f	C12	0700113a
1606878b	C12	0700113a
1606878e	C12	0700113a
1606881a	C12	0700113a
1606881b	C12	0700113a
1606884a	C12	0700113a
1606884c	C12	0700113a
1606884d	C12	0700113a
1606888a	C12	0700113a
1606888b	C12	0700113a
1606901a	C12	0700113a
1606903b	C12	0700113a
1606904a	C12	0700113a
1606904b	C12	0700113a
1606906b	C12	0700113a
1606917a	C12	0700113a
1606917b	C12	0700113a
1606917c	C12	0700113a
1606919a	C12	0700113a
1606919d	C12	0700113a
1606920a	C12	0700113a
1606920b	C12	0700113a
1606920c	C12	0700113a
1606924a	C12	0700113a
1606924b	C12	0700113a
1606924c	C12	0700113a
1606926a	C12	0700113a
1606926b	C12	0700113a
1606926c	C12	0700113a
1606930b	C12	0700113a
1606930c	C12	0700113a
1607024b	9501818a	0708312c
1607026a	9501818a	0708312c
1607026b	9501818a	0708312c
1607026c	9501818a	0708312c
1607067a	9806490b	0701941b
1607067b	9806490b	0701941b
1607069a	9806490b	0701941b
1607069b	9806490b	0701941b
1607120a	0701947a	9400223
1607120b	0701947a	9400223
1607121a	9501521	0702856b
1607127a	9501521	0702856b
1607148a	9501521	0702856b
1607148b	9501521	0702856b
1607152a	C12	0700113a
1607152b	C12	0700113a
1607152d	C12	0700113a
1607154a	C12	0700113a
1607154b	C12	0700113a
1607155a	C12	0700113a
1607156a	C12	0700113a
1607156b	C12	0700113a
1607157a	C12	0700113a
1607157f	C12	0700113a
1607158a	C12	0700113a
1607158b	C12	0700113a
1607162a	C12	0700113a
1607162b	C12	0700113a
1607162c	C12	0700113a
1607162d	C12	0700113a
1607164a	C12	0700113a
1607164b	C12	0700113a
1607164c	C12	0700113a
1607164d	C12	0700113a
1607164f	C12	0700113a
1607167a	C12	0700113a
1607167b	C12	0700113a
1607169a	C12	0700113a
1607171b	C12	0700113a
1607171c	C12	0700113a
1607171d	C12	0700113a
1607171e	C12	0700113a
1607173a	C12	0700113a
1607173b	C12	0700113a
1607173c	C12	0700113a
1607174b	C12	0700113a
1607174c	C12	0700113a
1607178a	C12	0700113a
1607178b	C12	0700113a
1607178c	C12	0700113a
1607214a	9501521	0702856b
1607214b	9501521	0702856b
1607214c	9501521	0702856b
1607215a	9501521	0702856b
1607215b	9501521	0702856b
1607218a	9501521	0702856b
1607218b	9501521	0702856b
1607221a	C12	0700113a
1607221b	C12	0700113a
1607223a	C12	0700113a
1607223b	C12	0700113a
1607227a	C12	0700113a
1607228a	C12	0700113a
1607228b	C12	0700113a
1607228c	C12	0700113a
1607228d	C12	0700113a
1607228e	C12	0700113a
1607346a	9805110a	0700113a
1607346b	9805110a	0700113a
1607346c	9805110a	0700113a
1607347a	9805110a	0700113a
1607347b	9805110a	0700113a
1607347c	9805110a	0700113a
1607349a	9805110a	0700113a
1607349b	9805110a	0700113a
1607349c	9805110a	0700113a
1607353a	9805110a	0700113a
1607353b	9805110a	0700113a
1607353c	9805110a	0700113a
1607358a	9805110a	0700113a
1607358b	9805110a	0700113a
1607358c	9805110a	0700113a
1607360a	9805110a	0700113a
1607360b	9805110a	0700113a
1607360c	9805110a	0700113a
1607361a	9805110a	0700113a
1607361b	9805110a	0700113a
1607366a	9805110a	0700113a
1607366b	9805110a	0700113a
1607372a	9501521	0702856b
1607372b	9501521	0702856b
1607398a	9501521	0702856b
1607398b	9501521	0702856b
1607401a	C12	0700113a
1607401b	C12	0700113a
1607401c	C12	0700113a
1607402b	C12	0700113a
1607403a	C12	0700113a
1607403b	C12	0700113a
1607404a	C12	0700113a
1607407a	C12	0700113a
1607407b	C12	0700113a
1607413a	C12	0700113a
1607413b	C12	0700113a
1607416b	C12	0700113a
1700005b	9803076c	0007038b
1700005c	9803076c	0007038b
1700006a	9803076c	0007038b
1700006b	9803076c	0007038b
1700006c	9803076c	0007038b
1700012a	9803076c	0007038b
1700012b	9803076c	0007038b
1700014a	9803076c	0007038b
1700014b	9803076c	0007038b
1700015a	9803076c	0007038b
1700015b	9803076c	0007038b
1700018b	9803076c	0007038b
1700018c	9803076c	0007038b
1700019a	9803076c	0007038b
1700019b	9803076c	0007038b
1700019c	9803076c	0007038b
1700025a	9803076c	0007038b
1700025b	9803076c	0007038b
1700030a	9803076c	0007038b
1700030b	9803076c	0007038b
1700035a	9803076c	0007038b
1700036a	9803076c	0007038b
1700036b	9803076c	0007038b
1700036c	9803076c	0007038b
1700037a	9803076c	0007038b
1700037b	9803076c	0007038b
1700037c	9803076c	0007038b
1700041a	303/577	0304126a
1700041b	303/577	0304126a
1700042a	303/577	0304126a
1700043a	303/577	0304126a
1700043b	303/577	0304126a
1700044a	303/577	0304126a
1700044b	303/577	0304126a
1700049a	303/577	0304126a
1700068b	9716171a	9909777b
1700081a	9803076c	0007038b
1700082a	9803076c	0007038b
1700082b	9803076c	0007038b
1700082c	9803076c	0007038b
1700084a	9803076c	0007038b
1700084b	9803076c	0007038b
1700084c	9803076c	0007038b
1700086a	9803076c	0007038b
1700086b	9803076c	0007038b
1700088a	9803076c	0007038b
1700088b	9803076c	0007038b
1700090a	9803076c	0007038b
1700090b	9803076c	0007038b
1700092a	9803076c	0007038b
1700092b	9803076c	0007038b
1700092c	9803076c	0007038b
1700093a	9803076c	0007038b
1700093b	9803076c	0007038b
