	ID	Female_parent	Male_parent
41518	2108015b	9702631	0706809
41519	2108015c	9702631	0706809
41520	2108038b	9701987b	0405071
41521	2108038c	9701987b	0405071
41522	2108049b	9701987b	0405071
41523	2108079b	9701987b	0902216
41524	2108079c	9701987b	0902216
41525	2108081a	0702235b	0706809
41526	2108116a	0702235b	0706809
41527	2108116b	0702235b	0706809
41528	2108124a	0702235b	0706809
41529	2108139a	9805147e	0903589a
41530	2108139c	9805147e	0903589a
41531	2108143a	9805147e	0903589a
41532	2108143b	9805147e	0903589a
41533	2108143c	9805147e	0903589a
41534	2108150d	9805147e	0903589a
41535	2108156a	9805147e	0903589a
41536	2108157a	9805147e	0903589a
41537	2108157b	9805147e	0903589a
41538	2108157c	9805147e	0903589a
41539	2108159a	9805147e	0903589a
41540	2108159b	9805147e	0903589a
41541	2108159c	9805147e	0903589a
41542	2108159d	9805147e	0903589a
41543	2108163a	9805147e	0903589a
41544	2108163b	9805147e	0903589a
41545	2108168a	9805147e	0903589a
41546	2108168b	9805147e	0903589a
41547	2108168c	9805147e	0903589a
41548	2108168d	9805147e	0903589a
41549	2108168e	9805147e	0903589a
41550	2108174a	9805147e	0903589a
41551	2108181a	9807707b	0903213c
41552	2108181b	9807707b	0903213c
41553	2108184a	9807707b	0903213c
41554	2108184b	9807707b	0903213c
41555	2108184c	9807707b	0903213c
41556	2108184d	9807707b	0903213c
41557	2108185a	9807707b	0903213c
41558	2108185b	9807707b	0903213c
41559	2108186a	9807707b	0903213c
41560	2108186b	9807707b	0903213c
41561	2108186c	9807707b	0903213c
41562	2108198a	9807707b	0903213c
41563	2108198b	9807707b	0903213c
41564	2108199a	9807707b	0903213c
41565	2108199b	9807707b	0903213c
41566	2108199c	9807707b	0903213c
41567	2108200a	9807707b	0903213c
41568	2108200b	9807707b	0903213c
41569	2108201a	9807707b	0903213c
41570	2108201b	9807707b	0903213c
41571	2108201c	9807707b	0903213c
41572	2108202a	9807707b	0903213c
41573	2108202b	9807707b	0903213c
41574	2108202c	9807707b	0903213c
41575	2108202d	9807707b	0903213c
41576	2108204a	9807707b	0903213c
41577	2108204b	9807707b	0903213c
41578	2108204c	9807707b	0903213c
41579	2108204d	9807707b	0903213c
41580	2108209a	9807707b	0903213c
41581	2108211a	9807707b	0903213c
41582	2108211c	9807707b	0903213c
41583	2108215c	9807707b	0903213c
41584	2108221b	9807707b	0903213c
41585	2108221c	9807707b	0903213c
41586	2108222a	9807707b	0903213c
41587	2108222b	9807707b	0903213c
41588	2108223a	9807707b	0903213c
41589	2108223b	9807707b	0903213c
41590	2108224a	9807707b	0903213c
41591	2108224b	9807707b	0903213c
41592	2108225a	9807707b	0903213c
41593	2108227a	9807707b	0903213c
41594	2108307a	0704524b	0402799a
41595	2108307b	0704524b	0402799a
41596	2108320b	0704524b	0402799a
41597	2108320c	0704524b	0402799a
41598	2108341e	0704524b	0504057a
41599	2108356a	0704524b	0504057a
41600	2108356b	0704524b	0504057a
41601	2108363b	0704524b	0504057a
41602	2108367a	0704524b	0504057a
41603	2108369a	0704524b	0504057a
41604	2108369b	0704524b	0504057a
41605	2108375a	0704524b	0504057a
41606	2108375b	0704524b	0504057a
41607	2108375c	0704524b	0504057a
41608	2108375d	0704524b	0504057a
41609	2108391a	0702235b	0806474c
41610	2108411a	0702235b	0806474c
41611	2108439a	9701987b	0405071
41612	2108439b	9701987b	0405071
41613	2108462a	9805147e	0704674
41614	2108462b	9805147e	0704674
41615	2108462c	9805147e	0704674
41616	2108463b	9805147e	0704674
41617	2108463c	9805147e	0704674
41618	2108467a	9805147e	0704674
41619	2108467b	9805147e	0704674
41620	2108467c	9805147e	0704674
41621	2108467d	9805147e	0704674
41622	2108494b	9805147e	0704674
41623	2108494e	9805147e	0704674
41624	2108500a	9805147e	0704674
41625	2108500b	9805147e	0704674
41626	2108500c	9805147e	0704674
41627	2108501c	9805147e	0704674
41628	2108501d	9805147e	0704674
41629	2108501e	9805147e	0704674
41630	2108501f	9805147e	0704674
41631	2108503a	9805147e	0704674
41632	2108503b	9805147e	0704674
41633	2108503c	9805147e	0704674
41634	2108508a	9805147e	0704674
41635	2108555b	9702631	0405071
41636	2108564b	9702631	0405071
41637	2108569a	9702631	0405071
41638	2108587b	0704524b	0903256b
41639	2108589b	0704524b	0903256b
41640	2108607a	0704524b	0903256b
41641	2108607c	0704524b	0903256b
41642	2108609c	0704524b	0903256b
41643	2108610a	0704524b	0903256b
41644	2108610b	0704524b	0903256b
41645	2108610c	0704524b	0903256b
41646	2108612b	0704524b	0903256b
41647	2108625a	0704524b	0903256b
41648	2108625b	0704524b	0903256b
41649	2108625d	0704524b	0903256b
41650	2108630a	0704524b	0903256b
41651	2108630b	0704524b	0903256b
41652	2108639b	9903666a	0400082d
41653	2108641b	9805147e	0400082d
41654	2108641c	9805147e	0400082d
41655	2108641d	9805147e	0400082d
41656	2108645a	9805147e	0400082d
41657	2108645b	9805147e	0400082d
41658	2108645c	9805147e	0400082d
41659	2108655b	9805147e	0400082d
41660	2108658a	9805147e	0400082d
41661	2108658b	9805147e	0400082d
41662	2108670a	9701987b	0902216
41663	2108670b	9701987b	0902216
41664	2108670c	9701987b	0902216
41665	2108683a	9807707b	0902710d
41666	2108683b	9807707b	0902710d
41667	2108683c	9807707b	0902710d
41668	2108687b	9807707b	0902710d
41669	2108687c	9807707b	0902710d
41670	2108691b	9807707b	0902710d
41671	2108692a	9807707b	0902710d
41672	2108692b	9807707b	0902710d
41673	2108694a	9807707b	0902710d
41674	2108694b	9807707b	0902710d
41675	2108695a	9807707b	0902710d
41676	2108695c	9807707b	0902710d
41677	2108697a	9807707b	0902710d
41678	2108697b	9807707b	0902710d
41679	2108699a	9807707b	0902710d
41680	2108699b	9807707b	0902710d
41681	2108700a	9807707b	0902710d
41682	2108700b	9807707b	0902710d
41683	2108700c	9807707b	0902710d
41684	2108704b	9807707b	0902710d
41685	2108704c	9807707b	0902710d
41686	2108704d	9807707b	0902710d
41687	2108710a	9807707b	0902710d
41688	2108710b	9807707b	0902710d
41689	2108721a	9807707b	0902710d
41690	2108722a	9807707b	0902710d
41691	2108722b	9807707b	0902710d
41692	2108727a	9807707b	0902710d
41693	2108727b	9807707b	0902710d
41694	2108732a	9807707b	0806474c
41695	2108732b	9807707b	0806474c
41696	2108734a	9807707b	0806474c
41697	2108734b	9807707b	0806474c
41698	2108735a	9807707b	0806474c
41699	2108735b	9807707b	0806474c
41700	2108738a	9807707b	0806474c
41701	2108738b	9807707b	0806474c
41702	2108739a	9807707b	0806474c
41703	2108739c	9807707b	0806474c
41704	2108739d	9807707b	0806474c
41705	2108739e	9807707b	0806474c
41706	2108749a	9807707b	0806474c
41707	2108749b	9807707b	0806474c
41708	2108749c	9807707b	0806474c
41709	2108766a	0704524b	0402799a
41710	2108766c	0704524b	0402799a
41711	2108768a	0704524b	0402799a
41712	2108768b	0704524b	0402799a
41713	2108787b	9702631	0405071
41714	2108804a	9701987b	0902216
41715	2108811c	9701987b	0902216
41716	2108812b	9701987b	0902216
41717	2108813a	9701987b	0902216
41718	2108813b	9701987b	0902216
41719	2108819a	9701987b	0902216
41720	2108819b	9701987b	0902216
41721	2108819c	9701987b	0902216
41722	2108873a	9701987b	0906952b
41723	2108873c	9701987b	0906952b
41724	2108876a	9701987b	0906952b
41725	2108882a	9702631	0402799a
41726	2108882c	9702631	0402799a
41727	2108896a	0704524b	0906952b
41728	2108916a	9805147e	0400082d
41729	2108916b	9805147e	0400082d
41730	2108916c	9805147e	0400082d
41731	2108917a	9805147e	0400082d
41732	2108917b	9805147e	0400082d
41733	2108925a	9805147e	0400082d
41734	2108925b	9805147e	0400082d
41735	2108926b	9805147e	0400082d
41736	2108931b	9805147e	0400082d
41737	2108938a	9805147e	0400082d
41738	2108938b	9805147e	0400082d
41739	2108945b	9805147e	0403128b
41740	2108945c	9805147e	0403128b
41741	2108945d	9805147e	0403128b
41742	2108950a	9805147e	0403128b
41743	2108950b	9805147e	0403128b
41744	2108950c	9805147e	0403128b
41745	2108950d	9805147e	0403128b
41746	2108950e	9805147e	0403128b
41747	2108957a	9805147e	0403128b
41748	2108957b	9805147e	0403128b
41749	2108974a	9807707b	0806474c
41750	2108974b	9807707b	0806474c
41751	2108974c	9807707b	0806474c
41752	2108980a	9807707b	0806474c
41753	2108980b	9807707b	0806474c
41754	2108980c	9807707b	0806474c
41755	2108980d	9807707b	0806474c
41756	2108981a	9807707b	0806474c
41757	2108986a	9807707b	0806474c
41758	2108986b	9807707b	0806474c
41759	2108989a	9807707b	0806474c
41760	2108989b	9807707b	0806474c
41761	2108989d	9807707b	0806474c
41762	2108990a	9807707b	0806474c
41763	2108990b	9807707b	0806474c
41764	2108990c	9807707b	0806474c
41765	2108991a	9807707b	0806474c
41766	2108991b	9807707b	0806474c
41767	2108991c	9807707b	0806474c
41768	2108991d	9807707b	0806474c
41769	2108992a	9807707b	0806474c
41770	2108995a	9807707b	0806474c
41771	2109000a	9807707b	0806474c
41772	2109000b	9807707b	0806474c
41773	2109016a	9702631	0706809
41774	2109016b	9702631	0706809
41775	2109018a	9702631	0706809
41776	2109018b	9702631	0706809
41777	2109018c	9702631	0706809
41778	2109021a	9701987b	0906952b
41779	2109021b	9701987b	0906952b
41780	2109021c	9701987b	0906952b
41781	2109036a	9701987b	0906952b
41782	2109036b	9701987b	0906952b
41783	2109049b	9807707b	0704674
41784	2109049c	9807707b	0704674
41785	2109083a	0704524b	0907899
41786	2109083b	0704524b	0907899
41787	2109116b	9701987b	0704668c
41788	2109119b	9701987b	0704668c
41789	2109134a	0704524b	0907899
41790	2109134b	0704524b	0907899
41791	2109149a	9701987b	0902216
41792	2109154a	9701987b	0902216
41793	2109154b	9701987b	0902216
41794	2109172a	9805147e	0902710d
41795	2109172b	9805147e	0902710d
41796	2109172c	9805147e	0902710d
41797	2109172e	9805147e	0902710d
41798	2109172f	9805147e	0902710d
41799	2109174a	9805147e	0902710d
41800	2109174b	9805147e	0902710d
41801	2109174c	9805147e	0902710d
41802	2109174d	9805147e	0902710d
41803	2109178c	9805147e	0902710d
41804	2109194a	9805147e	0902710d
41805	2109194b	9805147e	0902710d
41806	2109194c	9805147e	0902710d
41807	2109194d	9805147e	0902710d
41808	2109209a	9805147e	0902710d
41809	2109222b	9702631	0706809
41810	2109277a	9903666a	0907899
41811	2109293a	9701987b	0704668c
41812	2109293b	9701987b	0704668c
41813	2109355a	9903666a	0400082d
41814	2109355d	9903666a	0400082d
41815	2109371a	9903666a	0400082d
41816	2109371b	9903666a	0400082d
41817	2109407a	9702631	0706809
41818	2109421a	9807707b	0704674
41819	2109421b	9807707b	0704674
41820	2109421c	9807707b	0704674
41821	2109429a	9805147e	0902710d
41822	2109429b	9805147e	0902710d
41823	2109429c	9805147e	0902710d
41824	2109429d	9805147e	0902710d
41825	2109440c	9805147e	0902710d
41826	2109455c	9903666a	0401658a
41827	2109461b	9903666a	0401658a
41828	2109461c	9903666a	0401658a
41829	2109463a	9903666a	0401658a
41830	2109468b	9903666a	0401658a
41831	2109468c	9903666a	0401658a
41832	2109474a	9701987b	0903213c
41833	2109474b	9701987b	0903213c
41834	2109475a	9701987b	0903213c
41835	2109475b	9701987b	0903213c
41836	2109498a	9701987b	0906952b
41837	2109508a	9805147e	0403128b
41838	2109508b	9805147e	0403128b
41839	2109517a	9702631	0701441c
41840	2109551b	9701987b	0906952b
41841	2109554a	9701987b	0906952b
41842	2109554b	9701987b	0906952b
41843	2109560a	9701987b	0906952b
41844	2109560c	9701987b	0906952b
41845	2109589c	9805147e	0403128b
41846	600591B	BB7	EJULU
41847	9501445A	MFS87	EJULU
41848	9501445C	MFS87	EJULU
41849	9501449A	MFS87	EJULU
41850	9501449B	MFS87	EJULU
41851	9501501A	PC87	MRTM1
41852	9501501B	PC87	MRTM1
41853	9501503A	PC87	MRTM1
41854	9501503B	PC87	MRTM1
41855	9501503C	PC87	MRTM1
41856	9501509A	SFS150	12/108
41857	9501509B	SFS150	12/108
41858	9501514A	SFS150	6/8
41859	9501514B	SFS150	6/8
41860	9501518A	4/1	EJULU
41861	9501518B	4/1	EJULU
41862	9501522B	BB7	6/8
41863	9501524A	TL1	EJULU
41864	9501524B	TL1	EJULU
41865	9501525A	12/108	15/10
41866	9501525B	12/108	15/10
41867	9501528A	PC110	BB35
41868	9501528B	PC110	BB35
41869	9501528C	PC110	BB35
41870	9501529A	PC110	EJULU
41871	9501529B	PC110	EJULU
41872	9501529C	PC110	EJULU
41873	9501530A	10/3	EJULU
41874	9501530B	10/3	EJULU
41875	9501530C	10/3	EJULU
41876	9501603A	SFS150	15/10
41877	9501603B	SFS150	15/10
41878	9501607A	SFS150	12/108
41879	9501607B	SFS150	12/108
41880	9501615A	TL1	15/10
41881	9501615B	TL1	15/10
41882	9501616A	6/8	12/109
41883	9501616B	6/8	12/109
41884	9501622A	10/3	EJULU
41885	9501622B	10/3	EJULU
41886	9501630A	PC80	EJULU
41887	9501630B	PC80	EJULU
41888	9501636B	SFS150	10/3
41889	9501638A	4/1	MRTM1
41890	9501638B	4/1	MRTM1
41891	9501638C	4/1	MRTM1
41892	9501638D	4/1	MRTM1
41893	9501639A	SFS150	6/8
41894	9501639B	SFS150	6/8
41895	9501639C	SFS150	6/8
41896	9501701A	SFS150	6/8
41897	9501701B	SFS150	6/8
41898	9501701C	SFS150	6/8
41899	9501701D	SFS150	6/8
41900	9501704A	SFS150	SFS150
41901	9501704B	SFS150	SFS150
41902	9501704C	SFS150	SFS150
41903	9501711A	BB7	6/8
41904	9501711B	BB7	6/8
41905	9501712A	SFS150	SFS150
41906	9501712B	SFS150	SFS150
41907	9501713A	BB7	6/8
41908	9501713B	BB7	6/8
41909	9501715A	BB7	6/8
41910	9501715B	BB7	6/8
41911	9501716A	SFS150	SFS150
41912	9501716B	SFS150	SFS150
41913	9501716C	SFS150	SFS150
41914	9501717A	10/3	10/3
41915	9501717B	10/3	10/3
41916	9501719A	SFS150	SFS150
41917	9501719B	SFS150	SFS150
41918	9501719C	SFS150	SFS150
41919	9501803A	4/1	15/10
41920	9501803B	4/1	15/10
41921	9501809A	MFS87	MRTM1
41922	9501809B	MFS87	MRTM1
41923	9501809C	MFS87	MRTM1
41924	9501811A	TL1	MRTM1
41925	9501811B	TL1	MRTM1
41926	9501813A	SFS150	15/10
41927	9501813B	SFS150	15/10
41928	9501814A	PC80	15/10
41929	9501814B	PC80	15/10
41930	9501815A	4/1	15/10
41931	9501815B	4/1	15/10
41932	9501818A	MFS87	12/108
41933	9501818B	MFS87	12/108
41934	9501829A	1/80	BB7
41935	9501829B	1/80	BB7
41936	9600005A	SFS204 	15/10
41937	9600116B	PC87	 15/10
41938	9600116C	PC87	 15/10
41939	9600121A	PC87	 15/10
41940	9600121B	PC87	 15/10
41941	9600121C	PC87	 15/10
41942	9600390A	BBT207	EJULU
41943	9600591A	BB7	EJULU
41944	9600591C	BB7	EJULU
41945	96005978A	MFS87	EJULU
41946	9600601B	BB7	EJULU
41947	9600601C	BB7	EJULU
41948	9600601D	BB7	EJULU
41949	9600628A	 15/10	EJULU
41950	9600639A	BBT207	EJULU
41951	9600639B	BBT207	EJULU
41952	9600640A	BBT207	EJULU
41953	9600640B	BBT207	EJULU
41954	9600645A	864	MRT1
41955	9600680A	BB7	EJULU
41956	9600680B	BB7	EJULU
41957	9600680C	BB7	EJULU
41958	9600680D	BB7	EJULU
41959	9600762A	SFS204	 15/10
41960	9600762B	SFS204	 15/10
41961	9600770A	BBT207	EJULU
41962	9600776B	BB7	EJULU
41963	9600778A	BB7	EJULU
41964	9600778B	BB7	EJULU
41965	9600780A	BB7	EJULU
41966	9600780B	BB7	EJULU
41967	9600780C	BB7	EJULU
41968	9600791C	BBT207	EJULU
41969	96008282B	 4/1	EJULU
41970	9600971A	BBT207	EJULU
41971	9601080A	PC87	 15/10
41972	9601097A	BBT207	EJULU
41973	9601178A	BBT207	EJULU
41974	9601182A	BBT207	EJULU
41975	9601210A	 4/1	MRT1
41976	9601226A	BB7	EJULU
41977	9601380A	BB7	EJULU
41978	9601380B	BB7	EJULU
41979	9601432A	PC87	EJULU
41980	9601506A	BBT207	EJULU
41981	9601632A	BBT207	EJULU
41982	9601632B	BBT207	EJULU
41983	96016490B	PC87	EJULU
41984	9601665A	BBT207	EJULU
41985	9601676A	MFS87	EJULU
41986	9601676B	BB7	EJULU
41987	9601736A	MFS87	 15/10
41988	9601736B	PC87	 15/10
41989	9601784A	 4/1	 15/10
41990	9601812A	MFS87	 15/10
41991	9601812B	MFS87	 15/10
41992	9601813B	MFS87	 15/10
41993	9601815A	MFS87	 15/10
41994	9601821A	MFS87	12/108
41995	9601821B	MFS87	12/108
41996	9601824B	PC87	15/10
41997	9601853A	BBT207	MRT1
41998	9601874A	MFS87	EJULU
41999	9601874B	MFS87	EJULU
42000	9601874C	MFS87	EJULU
42001	9601874D	MFS87	EJULU
42002	9601906A	BBT207	EJULU
42003	9601906B	BBT207	EJULU
42004	9601908A	BBT207	MRT1
42005	9601908B	BBT207	MRT1
42006	9601961A	PC87	MRT1
42007	9601961B	PC87	MRT1
42008	9602055A	PC87	EJULU
42009	9602055B	PC87	EJULU
42010	9602055C	PC87	EJULU
42011	9602174A	BB7	MRT1
42012	9602174B	BB7	MRT1
42013	9602174C	BB7	MRT1
42014	9602174D	BB7	MRT1
42015	9602176A	MFS87	EJULU
42016	9602176C	MFS87	EJULU
42017	9602197A	MFS87	EJULU
42018	9602197B	MFS87	EJULU
42019	9602214A	MFS87	EJULU
42020	9602214B	MFS87	EJULU
42021	9602326A	PC87	EJULU
42022	9602326B	PC87	EJULU
42023	9602350A	BB7	MRT1
42024	9602350B	BB7	MRT1
42025	9602350C	BB7	MRT1
42026	9602350D	BB7	MRT1
42027	9602381A	MFS87	EJULU
42028	9602381B	MFS87	EJULU
42029	9602404A	BB7	MRT1
42030	9602404B	BB7	MRT1
42031	9602526A	MFS87	EJULU
42032	9602526B	MFS87	EJULU
42033	9602586A	MFS87	EJULU
42034	9602586B	MFS87	EJULU
42035	9602659B	MFS87	EJULU
42036	9602660A	MFS87	EJULU
42037	9602660B	MFS87	EJULU
42038	9603019A	BB7	MRT1
42039	9603019B	BB7	MRT1
42040	9603049A	 10/3	 15/10
42041	9603049B	 10/3	 15/10
42042	9603145A	 10/3	 15/10
42043	9603145B	 10/3	 15/10
42044	9603398A	MFS87	EJULU
42045	9603398B	MFS87	EJULU
42046	9603403A	MFS87	EJULU
42047	9603428A	BBT207	 15/10
42048	9603428B	BBT207	 15/10
42049	9603480A	BBT207	MRT1
42050	9603480B	BBT207	MRT1
42051	9603541A	 10/3	 15/10
42052	9603541B	 10/3	 15/10
42053	9603541C	 10/3	 15/10
42054	9603548A	864	 15/10
42055	9603548B	864	 15/10
42056	9603569A	PC87	MRT1
42057	9603640A	 4/1	MRT1
42058	9603640D	 4/1	MRT1
42059	9603711A	PC87	MRT1
42060	9603711B	PC87	MRT1
42061	9603767A	 10/3	EJULU
42062	9603767B	 10/3	EJULU
42063	9603819B	BBT207	MRT1
42064	9603910A	 10/3	EJULU
42065	9603910B	 10/3	EJULU
42066	9603911A	 10/3	EJULU
42067	9603911B	 10/3	EJULU
42068	9604175A	 4/1	EJULU
42069	9604175B	 4/1	EJULU
42070	9604175C	 4/1	EJULU
42071	9604278A	 10/3	EJULU
42072	9604278B	 10/3	EJULU
42073	9604430A	864	 15/10
42074	9604501A	BBT207	MRT1
42075	9604510A	MRT1	 15/10
42076	9604510B	MRT1	 15/10
42077	9604512A	MRT1	 15/10
42078	9604682A	MFS87	 15/10
42079	9604682B	MFS87	 15/10
42080	9604684A	MFS87	 15/10
42081	9604684B	MFS87	 15/10
42082	9604775A	BB7	MRT1
42083	9604775B	BB7	MRT1
42084	9604783A	BBT207	MRT1
42085	9604783B	BBT207	MRT1
42086	9604856A	 4/1	EJULU
42087	9604995A	 6/8	 15/10
42088	9604995B	 6/8	 15/10
42089	9605101A	BB7	MRT1
42090	9605101B	BB7	MRT1
42091	9605116A	BB7	MRT1
42092	9605116B	BB7	MRT1
42093	9605120A	MFS87	MRTM1
42094	9605152B	PC87	MRT1
42095	9605154A	PC87	MRT1
42096	9605154B	PC87	MRT1
42097	9605154C	PC87	MRT1
42098	9605155A	PC87	MRT1
42099	9605155B	PC87	MRT1
42100	9605160A	 6/8	 15/10
42101	9605160B	 6/8	 15/10
42102	9605294A	MFS87	 15/10
42103	9605294B	MFS87	 15/10
42104	9605300B	MFS87	MRTM1
42105	9605303B	MFS87	 15/10
42106	9605310A	MFS87	 15/10
42107	9605310B	MFS87	 15/10
42108	9605311A	MFS87	MRTM1
42109	9605311B	MFS87	MRTM1
42110	9605313A	MFS87	MRTM1
42111	9605313B	MFS87	MRTM1
42112	9605314A	MFS87	 15/10
42113	9605314B	MFS87	 15/10
42114	9605315A	MFS87	 15/10
42115	9605329A	MFS87	MRTM1
42116	9605329B	MFS87	MRTM1
42117	9605329C	MFS87	MRTM1
42118	9605341A	MFS87	MRTM1
42119	9605341B	MFS87	MRTM1
42120	9605375A	 1/80	 15/10
42121	9605399A	BB7	MRT1
42122	9605399B	BB7	MRT1
42123	9605428A	PC87	MRT1
42124	9605428B	PC87	MRT1
42125	9605428C	PC87	MRT1
42126	9605428E	PC87	MRT1
42127	9605430A	PC87	MRT1
42128	9605430C	PC87	MRT1
42129	9605479A	MFS87	 15/10
42130	9605518A	MFS87	 15/10
42131	9605525A	MFS87	MRTM1
42132	9605525B	MFS87	MRTM1
42133	9605536A	MFS87	MRTM1
42134	9605536B	MFS87	MRTM1
42135	9605543B	MFS87	MRTM1
42136	9605585A	 6/8	 15/10
42137	9605599A	BBT207	MRTM1
42138	9605656A	 4/1	EJULU
42139	9605656B	 4/1	EJULU
42140	9605694A	PC87	MRT1
42141	9605694B	PC87	MRT1
42142	9605697A	PC87	MRT1
42143	9605718A	 15/10	MRT1
42144	9605718B	 15/10	MRT1
42145	9605729A	MFS87	MRTM1
42146	9605729B	MFS87	MRTM1
42147	9605778A	MFS87	MRTM1
42148	9605778B	MFS87	MRTM1
42149	9605778C	MFS87	MRTM1
42150	9605819A	BBT207	MRTM1
42151	9605933A	BB7	 15/10
42152	9605933B	BB7	 15/10
42153	9605936A	 6/8	MRT1
42154	9605936B	 6/8	MRT1
42155	9605953A	MFS87	EJULU
42156	9605953B	MFS87	EJULU
42157	9605972A	MFS87	EJULU
42158	9605972B	MFS87	EJULU
42159	9605978B	MFS87	EJULU
42160	9605979D	MFS87	EJULU
42161	9605984A	MFS87	EJULU
42162	9605984B	MFS87	EJULU
42163	9606022A	PC87	 15/10
42164	9606022B	PC87	 15/10
42165	9606034A	BB7	 15/10
42166	9606034B	BB7	 15/10
42167	9606388A	BB7	 15/10
42168	9606388B	BB7	 15/10
42169	9606401A	BBT207	EJULU
42170	9606401B	BBT207	 15/10
42171	9606408A	BBT207	 15/10
42172	9606414A	BBT207	 15/10
42173	9606414B	BBT207	 15/10
42174	9606429A	PC87	MRT1
42175	9606429B	PC87	MRT1
42176	9606429C	PC87	MRT1
42177	9606570B	PC87	 15/10
42178	9606573B	BBT207	15/10
42179	9606583A	BBT207	 15/10
42180	9606675A	BBT207	 15/10
42181	9606675B	BBT207	 15/10
42182	9606676A	BBT207	 15/10
42183	9606676B	BBT207	 15/10
42184	9606696A	BBT207	 15/10
42185	9606696B	BBT207	 15/10
42186	9606808A	BBT207	 15/10
42187	9606808B	BBT207	 15/10
42188	9606814A	BBT207	 15/10
42189	9606875A	PC87	EJULU
42190	9606875B	PC87	EJULU
42191	9606889A	PC87	EJULU
42192	9606889B	PC87	EJULU
42193	9606941A	BB7	 15/10
42194	9606941B	BB7	 15/10
42195	9607021A	 6/8	 15/10
42196	9607021B	 6/8	 15/10
42197	9607057A	BBT207	 15/10
42198	9607060A	BBT207	 15/10
42199	9607060B	BBT207	 15/10
42200	9607375B	BBT207	 15/10
42201	9607381A	BBT207	 15/10
42202	9607381B	BBT207	 15/10
42203	9607404A	PC87	 15/10
42204	9607404B	PC87	 15/10
42205	9607420A	BBT207	 15/10
42206	9607420B	BBT207	 15/10
42207	9607758A	SFS204	EJULU
42208	9607758B	SFS204	EJULU
42209	9607790A	864	 15/10
42210	9607790B	864	 15/10
42211	9608019A	 4/1	EJULU
42212	9608219A	 6/8	 15/10
42213	9608229A	864	 15/10
42214	9608229B	864	 15/10
42215	9608282A	 4/1	EJULU
42216	9608361A	BB7	 15/10
42217	9608415A	PC87	 15/10
42218	9608511A	BBT207	 15/10
42219	9608511B	BBT207	 15/10
42220	9608623A	PC87	 15/10
42221	9608623B	PC87	 15/10
42222	9609133A	SFS204	 15/10
42223	9609133B	SFS204	 15/10
42224	9609206A	BBT207	 15/10
42225	9609206B	BBT207	 15/10
42226	9609265A	 6/8	 15/10
42227	9610132A	BBT207	MRT1
42228	9610132B	BBT207	MRT1
42229	9612290A	PC87	EJULU
42230	9612290B	PC87	EJULU
42231	9612290C	PC87	EJULU
42232	9612290D	PC87	EJULU
42233	9612578A	 6/8	MRT1
42234	9612776A	MRT1	 15/10
42235	9613225A	TL1	TL1
42236	9613228A	TL1	TL1
42237	9613414A	SFS150	SFS150
42238	9613414B	SFS150	SFS150
42239	9613421A	SFS150	SFS150
42240	9613421B	SFS150	SFS150
42241	9613425B	SFS150	SFS150
42242	9613735B	SFS150	MRTM1
42243	9614085B	PC80	PC80
42244	9614342A	PC80	MRT1
42245	9614342B	PC80	MRT1
42246	9614370A	TL1	MRT1
42247	9614370B	TL1	MRT1
42248	9614409B	SFS150	MRT1
42249	9614493A	SFS150	MRT1
42250	9614635A	 14/3	EJULU
42251	9614881A	BBT207	EJULU
42252	9614883A	BBT207	EJULU
42253	9614883B	BBT207	EJULU
42254	9614965A	PC87	MRT1
42255	9614965B	PC87	MRT1
42256	9615073A	PC87	MRT1
42257	9615073B	PC87	MRT1
42258	9615139A	BBT207	EJULU
42259	9615139B	BBT207	EJULU
42260	9615209A	BBT207	EJULU
42261	9615338A	BB7	 15/10
42262	9615360B	PC87	EJULU
42263	9615435A	 6/8	MRT1
42264	9615435B	 6/8	MRT1
42265	9615435C	 6/8	MRT1
42266	9615505A	864	MRT1
42267	9615506A	864	MRT1
42268	9615531A	BBT207	MRT1
42269	9615531B	BBT207	MRT1
42270	9615537A	BBT207	EJULU
42271	9615537B	BBT207	EJULU
42272	9615561A	 1/80	EJULU
42273	9615623B	PC80	MRT1
42274	9615634A	PC87	MRT1
42275	9615634B	PC87	MRT1
42276	9615660A	PC80	MRT1
42277	9615660B	PC80	MRT1
42278	9615660C	PC80	MRT1
42279	9615660D	PC80	MRT1
42280	9615682A	SFS150	MRTM1
42281	9615682B	SFS150	MRTM1
42282	9615691A	SFS150	MRT1
42283	9615697B	SFS150	MRT1
42284	9615697C	SFS150	MRT1
42285	9615700A	SFS150	MRT1
42286	9615703B	SFS150	MRT1
42287	9615737A	PC110	MRT1
42288	9615737B	PC110	MRT1
42289	9615737C	PC110	MRT1
42290	9615756B	PC110	MRTM1
42291	9615821B	TL1	MRT1
42292	9615971A	TL1	MRT1
42293	9615971B	PC87	EJULU
42294	9616032B	 1/80	EJULU
42295	9616058A	PC87	EJULU
42296	9616074A	PC87	EJULU
42297	9616074B	PC87	EJULU
42298	9616122A	 1/80	EJULU
42299	9616356A	PC87	EJULU
42300	9616356B	PC87	EJULU
42301	9616363A	PC87	EJULU
42302	9616366B	PC87	EJULU
42303	9616451A	BBT207	EJULU
